date,equity,ret
2018-01-31 08:00:00,49387.06365394925,0.0
2018-01-31 12:00:00,49387.06365394925,0.0
2018-01-31 16:00:00,49387.06365394925,0.0
2018-01-31 20:00:00,49387.06365394925,0.0
2018-02-01 00:00:00,49387.06365394925,0.0
2018-02-01 04:00:00,49387.06365394925,0.0
2018-02-01 08:00:00,49387.06365394925,0.0
2018-02-01 12:00:00,49387.06365394925,0.0
2018-02-01 16:00:00,49387.06365394925,0.0
2018-02-01 20:00:00,49385.92115205164,-2.313362676531483e-05
2018-02-02 00:00:00,49385.92115205164,0.0
2018-02-02 04:00:00,49385.92115205164,0.0
2018-02-02 08:00:00,49385.92115205164,0.0
2018-02-02 12:00:00,49385.92115205164,0.0
2018-02-02 16:00:00,49385.92115205164,0.0
2018-02-02 20:00:00,49385.92115205164,0.0
2018-02-03 00:00:00,49385.92115205164,0.0
2018-02-03 04:00:00,49385.92115205164,0.0
2018-02-03 08:00:00,49385.92115205164,0.0
2018-02-03 12:00:00,49616.42620143637,0.004667424318664404
2018-02-03 16:00:00,49616.42620143637,0.0
2018-02-03 20:00:00,49616.42620143637,0.0
2018-02-04 00:00:00,49616.42620143637,0.0
2018-02-04 04:00:00,49616.42620143637,0.0
2018-02-04 08:00:00,49616.42620143637,0.0
2018-02-04 12:00:00,49616.42620143637,0.0
2018-02-04 16:00:00,49616.42620143637,0.0
2018-02-04 20:00:00,49616.42620143637,0.0
2018-02-05 00:00:00,49616.42620143637,0.0
2018-02-05 04:00:00,49616.42620143637,0.0
2018-02-05 08:00:00,49616.42620143637,0.0
2018-02-05 12:00:00,49614.55211668452,-3.7771457868429614e-05
2018-02-05 16:00:00,49614.55211668452,0.0
2018-02-05 20:00:00,49614.55211668452,0.0
2018-02-06 00:00:00,49614.55211668452,0.0
2018-02-06 04:00:00,49614.55211668452,0.0
2018-02-06 08:00:00,49614.55211668452,0.0
2018-02-06 12:00:00,49652.12176485041,0.0007572304205736291
2018-02-06 16:00:00,49664.78089661649,0.0002549565117484498
2018-02-06 20:00:00,49664.78089661649,0.0
2018-02-07 00:00:00,49664.78089661649,0.0
2018-02-07 04:00:00,49664.78089661649,0.0
2018-02-07 08:00:00,49664.78089661649,0.0
2018-02-07 12:00:00,49664.78089661649,0.0
2018-02-07 16:00:00,49664.78089661649,0.0
2018-02-07 20:00:00,49664.78089661649,0.0
2018-02-08 00:00:00,49664.78089661649,0.0
2018-02-08 04:00:00,49664.78089661649,0.0
2018-02-08 08:00:00,49664.78089661649,0.0
2018-02-08 12:00:00,49664.78089661649,0.0
2018-02-08 16:00:00,49664.78089661649,0.0
2018-02-08 20:00:00,49664.78089661649,0.0
2018-02-09 00:00:00,49664.78089661649,0.0
2018-02-09 04:00:00,49664.78089661649,0.0
2018-02-09 08:00:00,49664.78089661649,0.0
2018-02-09 12:00:00,49664.78089661649,0.0
2018-02-09 16:00:00,49664.78089661649,0.0
2018-02-09 20:00:00,49664.78089661649,0.0
2018-02-10 00:00:00,49664.78089661649,0.0
2018-02-10 04:00:00,49664.78089661649,0.0
2018-02-10 08:00:00,49664.78089661649,0.0
2018-02-10 12:00:00,49664.78089661649,0.0
2018-02-10 16:00:00,49664.78089661649,0.0
2018-02-10 20:00:00,49664.78089661649,0.0
2018-02-11 00:00:00,49664.78089661649,0.0
2018-02-11 04:00:00,49664.78089661649,0.0
2018-02-11 08:00:00,49664.78089661649,0.0
2018-02-11 12:00:00,49664.78089661649,0.0
2018-02-11 16:00:00,49664.78089661649,0.0
2018-02-11 20:00:00,49664.78089661649,0.0
2018-02-12 00:00:00,49664.78089661649,0.0
2018-02-12 04:00:00,49664.78089661649,0.0
2018-02-12 08:00:00,49664.78089661649,0.0
2018-02-12 12:00:00,49664.78089661649,0.0
2018-02-12 16:00:00,49664.78089661649,0.0
2018-02-12 20:00:00,49664.78089661649,0.0
2018-02-13 00:00:00,49664.78089661649,0.0
2018-02-13 04:00:00,49664.78089661649,0.0
2018-02-13 08:00:00,49664.78089661649,0.0
2018-02-13 12:00:00,49664.78089661649,0.0
2018-02-13 16:00:00,49664.78089661649,0.0
2018-02-13 20:00:00,49664.78089661649,0.0
2018-02-14 00:00:00,49664.78089661649,0.0
2018-02-14 04:00:00,49664.78089661649,0.0
2018-02-14 08:00:00,49664.78089661649,0.0
2018-02-14 12:00:00,49664.78089661649,0.0
2018-02-14 16:00:00,49662.565159268845,-4.4613855284203474e-05
2018-02-14 20:00:00,49662.565159268845,0.0
2018-02-15 00:00:00,49659.84519071558,-5.476899037615279e-05
2018-02-15 04:00:00,49659.84519071558,0.0
2018-02-15 08:00:00,49659.84519071558,0.0
2018-02-15 12:00:00,49659.84519071558,0.0
2018-02-15 16:00:00,49659.84519071558,0.0
2018-02-15 20:00:00,49659.84519071558,0.0
2018-02-16 00:00:00,49659.84519071558,0.0
2018-02-16 04:00:00,49659.84519071558,0.0
2018-02-16 08:00:00,49659.84519071558,0.0
2018-02-16 12:00:00,49659.84519071558,0.0
2018-02-16 16:00:00,49659.84519071558,0.0
2018-02-16 20:00:00,49659.84519071558,0.0
2018-02-17 00:00:00,49659.84519071558,0.0
2018-02-17 04:00:00,49659.84519071558,0.0
2018-02-17 08:00:00,49659.84519071558,0.0
2018-02-17 12:00:00,49659.84519071558,0.0
2018-02-17 16:00:00,49659.84519071558,0.0
2018-02-17 20:00:00,49659.84519071558,0.0
2018-02-18 00:00:00,49659.84519071558,0.0
2018-02-18 04:00:00,49686.72263094381,0.0005412308500964969
2018-02-18 08:00:00,50046.84311212122,0.0072478211906279455
2018-02-18 12:00:00,50046.84311212122,0.0
2018-02-18 16:00:00,50046.84311212122,0.0
2018-02-18 20:00:00,50046.84311212122,0.0
2018-02-19 00:00:00,50046.84311212122,0.0
2018-02-19 04:00:00,50046.84311212122,0.0
2018-02-19 08:00:00,50046.84311212122,0.0
2018-02-19 12:00:00,50046.84311212122,0.0
2018-02-19 16:00:00,50046.84311212122,0.0
2018-02-19 20:00:00,50046.84311212122,0.0
2018-02-20 00:00:00,50046.84311212122,0.0
2018-02-20 04:00:00,50045.17862112654,-3.325866110970299e-05
2018-02-20 08:00:00,50045.17862112654,0.0
2018-02-20 12:00:00,50045.17862112654,0.0
2018-02-20 16:00:00,50045.17862112654,0.0
2018-02-20 20:00:00,50045.17862112654,0.0
2018-02-21 00:00:00,50042.70591242819,-4.94095288794405e-05
2018-02-21 04:00:00,49897.405392995825,-0.0029035304303214327
2018-02-21 08:00:00,49897.405392995825,0.0
2018-02-21 12:00:00,49897.405392995825,0.0
2018-02-21 16:00:00,49897.405392995825,0.0
2018-02-21 20:00:00,49897.405392995825,0.0
2018-02-22 00:00:00,49897.405392995825,0.0
2018-02-22 04:00:00,49897.405392995825,0.0
2018-02-22 08:00:00,49897.405392995825,0.0
2018-02-22 12:00:00,49897.405392995825,0.0
2018-02-22 16:00:00,49896.03567926907,-2.7450600205813913e-05
2018-02-22 20:00:00,49896.03567926907,0.0
2018-02-23 00:00:00,49896.03567926907,0.0
2018-02-23 04:00:00,49896.03567926907,0.0
2018-02-23 08:00:00,49896.03567926907,0.0
2018-02-23 12:00:00,49896.03567926907,0.0
2018-02-23 16:00:00,49896.03567926907,0.0
2018-02-23 20:00:00,49896.03567926907,0.0
2018-02-24 00:00:00,49896.03567926907,0.0
2018-02-24 04:00:00,49896.03567926907,0.0
2018-02-24 08:00:00,49896.03567926907,0.0
2018-02-24 12:00:00,49896.03567926907,0.0
2018-02-24 16:00:00,49896.03567926907,0.0
2018-02-24 20:00:00,49896.03567926907,0.0
2018-02-25 00:00:00,49896.03567926907,0.0
2018-02-25 04:00:00,49896.03567926907,0.0
2018-02-25 08:00:00,49896.03567926907,0.0
2018-02-25 12:00:00,49896.03567926907,0.0
2018-02-25 16:00:00,49896.03567926907,0.0
2018-02-25 20:00:00,49896.03567926907,0.0
2018-02-26 00:00:00,49896.03567926907,0.0
2018-02-26 04:00:00,49896.03567926907,0.0
2018-02-26 08:00:00,49896.03567926907,0.0
2018-02-26 12:00:00,49835.90762440504,-0.001205066776257313
2018-02-26 16:00:00,49835.90762440504,0.0
2018-02-26 20:00:00,49835.90762440504,0.0
2018-02-27 00:00:00,49835.90762440504,0.0
2018-02-27 04:00:00,49826.83063983807,-0.00018213743863926268
2018-02-27 08:00:00,49822.305299682455,-9.08213526227275e-05
2018-02-27 12:00:00,49822.305299682455,0.0
2018-02-27 16:00:00,49822.305299682455,0.0
2018-02-27 20:00:00,49822.305299682455,0.0
2018-02-28 00:00:00,49822.305299682455,0.0
2018-02-28 04:00:00,49822.305299682455,0.0
2018-02-28 08:00:00,49822.305299682455,0.0
2018-02-28 12:00:00,49822.305299682455,0.0
2018-02-28 16:00:00,49822.305299682455,0.0
2018-02-28 20:00:00,49822.305299682455,0.0
2018-03-01 00:00:00,49822.305299682455,0.0
2018-03-01 04:00:00,49822.305299682455,0.0
2018-03-01 08:00:00,49822.305299682455,0.0
2018-03-01 12:00:00,49822.305299682455,0.0
2018-03-01 16:00:00,49822.305299682455,0.0
2018-03-01 20:00:00,49822.305299682455,0.0
2018-03-02 00:00:00,49822.305299682455,0.0
2018-03-02 04:00:00,49822.305299682455,0.0
2018-03-02 08:00:00,49822.305299682455,0.0
2018-03-02 12:00:00,49822.305299682455,0.0
2018-03-02 16:00:00,49822.305299682455,0.0
2018-03-02 20:00:00,49822.305299682455,0.0
2018-03-03 00:00:00,49822.305299682455,0.0
2018-03-03 04:00:00,49822.305299682455,0.0
2018-03-03 08:00:00,49822.305299682455,0.0
2018-03-03 12:00:00,49822.305299682455,0.0
2018-03-03 16:00:00,49822.305299682455,0.0
2018-03-03 20:00:00,49822.305299682455,0.0
2018-03-04 00:00:00,49822.305299682455,0.0
2018-03-04 04:00:00,49566.092583812875,-0.005142530325091377
2018-03-04 08:00:00,49566.092583812875,0.0
2018-03-04 12:00:00,49566.092583812875,0.0
2018-03-04 16:00:00,49566.092583812875,0.0
2018-03-04 20:00:00,49566.092583812875,0.0
2018-03-05 00:00:00,49566.092583812875,0.0
2018-03-05 04:00:00,49566.092583812875,0.0
2018-03-05 08:00:00,49313.465719513624,-0.005096767792863166
2018-03-05 12:00:00,49313.465719513624,0.0
2018-03-05 16:00:00,49313.465719513624,0.0
2018-03-05 20:00:00,49313.465719513624,0.0
2018-03-06 00:00:00,49313.465719513624,0.0
2018-03-06 04:00:00,49313.465719513624,0.0
2018-03-06 08:00:00,49482.01206692412,0.00341785646073145
2018-03-06 12:00:00,49477.31295179222,-9.496612881354505e-05
2018-03-06 16:00:00,49477.31295179222,0.0
2018-03-06 20:00:00,49477.31295179222,0.0
2018-03-07 00:00:00,49477.31295179222,0.0
2018-03-07 04:00:00,49477.31295179222,0.0
2018-03-07 08:00:00,49474.73131618333,-5.217816924307783e-05
2018-03-07 12:00:00,49474.73131618333,0.0
2018-03-07 16:00:00,49474.73131618333,0.0
2018-03-07 20:00:00,49474.73131618333,0.0
2018-03-08 00:00:00,49474.73131618333,0.0
2018-03-08 04:00:00,49474.73131618333,0.0
2018-03-08 08:00:00,49474.73131618333,0.0
2018-03-08 12:00:00,49474.73131618333,0.0
2018-03-08 16:00:00,49474.73131618333,0.0
2018-03-08 20:00:00,49474.73131618333,0.0
2018-03-09 00:00:00,49474.73131618333,0.0
2018-03-09 04:00:00,49474.73131618333,0.0
2018-03-09 08:00:00,49474.73131618333,0.0
2018-03-09 12:00:00,49474.73131618333,0.0
2018-03-09 16:00:00,49474.73131618333,0.0
2018-03-09 20:00:00,49474.73131618333,0.0
2018-03-10 00:00:00,49474.73131618333,0.0
2018-03-10 04:00:00,49474.73131618333,0.0
2018-03-10 08:00:00,49474.73131618333,0.0
2018-03-10 12:00:00,49474.73131618333,0.0
2018-03-10 16:00:00,49474.73131618333,0.0
2018-03-10 20:00:00,49474.73131618333,0.0
2018-03-11 00:00:00,49474.73131618333,0.0
2018-03-11 04:00:00,49474.73131618333,0.0
2018-03-11 08:00:00,49474.73131618333,0.0
2018-03-11 12:00:00,49474.73131618333,0.0
2018-03-11 16:00:00,49844.32209289446,0.007470293761660862
2018-03-11 20:00:00,49844.32209289446,0.0
2018-03-12 00:00:00,49844.32209289446,0.0
2018-03-12 04:00:00,49844.32209289446,0.0
2018-03-12 08:00:00,49844.32209289446,0.0
2018-03-12 12:00:00,49844.32209289446,0.0
2018-03-12 16:00:00,49844.32209289446,0.0
2018-03-12 20:00:00,49844.32209289446,0.0
2018-03-13 00:00:00,49844.32209289446,0.0
2018-03-13 04:00:00,49844.32209289446,0.0
2018-03-13 08:00:00,49844.32209289446,0.0
2018-03-13 12:00:00,49844.32209289446,0.0
2018-03-13 16:00:00,49844.32209289446,0.0
2018-03-13 20:00:00,49844.32209289446,0.0
2018-03-14 00:00:00,49844.32209289446,0.0
2018-03-14 04:00:00,49844.32209289446,0.0
2018-03-14 08:00:00,49844.32209289446,0.0
2018-03-14 12:00:00,49844.32209289446,0.0
2018-03-14 16:00:00,49844.32209289446,0.0
2018-03-14 20:00:00,49843.057616781305,-2.5368508589473926e-05
2018-03-15 00:00:00,49843.057616781305,0.0
2018-03-15 04:00:00,49843.057616781305,0.0
2018-03-15 08:00:00,49843.057616781305,0.0
2018-03-15 12:00:00,49843.057616781305,0.0
2018-03-15 16:00:00,49843.057616781305,0.0
2018-03-15 20:00:00,49843.057616781305,0.0
2018-03-16 00:00:00,49843.057616781305,0.0
2018-03-16 04:00:00,49843.057616781305,0.0
2018-03-16 08:00:00,49843.057616781305,0.0
2018-03-16 12:00:00,51617.88960685511,0.035608409173442324
2018-03-16 16:00:00,51617.88960685511,0.0
2018-03-16 20:00:00,51617.88960685511,0.0
2018-03-17 00:00:00,51617.88960685511,0.0
2018-03-17 04:00:00,51617.88960685511,0.0
2018-03-17 08:00:00,51617.88960685511,0.0
2018-03-17 12:00:00,51617.88960685511,0.0
2018-03-17 16:00:00,51617.88960685511,0.0
2018-03-17 20:00:00,51616.27405844507,-3.1298226687348496e-05
2018-03-18 00:00:00,51616.27405844507,0.0
2018-03-18 04:00:00,51616.27405844507,0.0
2018-03-18 08:00:00,51616.27405844507,0.0
2018-03-18 12:00:00,51616.27405844507,0.0
2018-03-18 16:00:00,51616.27405844507,0.0
2018-03-18 20:00:00,51795.68842492721,0.003475926338251112
2018-03-19 00:00:00,51795.68842492721,0.0
2018-03-19 04:00:00,51795.68842492721,0.0
2018-03-19 08:00:00,51795.68842492721,0.0
2018-03-19 12:00:00,51795.68842492721,0.0
2018-03-19 16:00:00,51795.68842492721,0.0
2018-03-19 20:00:00,51795.68842492721,0.0
2018-03-20 00:00:00,51795.68842492721,0.0
2018-03-20 04:00:00,51795.68842492721,0.0
2018-03-20 08:00:00,51795.68842492721,0.0
2018-03-20 12:00:00,51795.68842492721,0.0
2018-03-20 16:00:00,51795.68842492721,0.0
2018-03-20 20:00:00,51795.68842492721,0.0
2018-03-21 00:00:00,51795.68842492721,0.0
2018-03-21 04:00:00,51795.68842492721,0.0
2018-03-21 08:00:00,51795.68842492721,0.0
2018-03-21 12:00:00,51795.68842492721,0.0
2018-03-21 16:00:00,51795.68842492721,0.0
2018-03-21 20:00:00,51795.68842492721,0.0
2018-03-22 00:00:00,51795.68842492721,0.0
2018-03-22 04:00:00,51795.68842492721,0.0
2018-03-22 08:00:00,51795.68842492721,0.0
2018-03-22 12:00:00,51795.68842492721,0.0
2018-03-22 16:00:00,51795.68842492721,0.0
2018-03-22 20:00:00,51795.68842492721,0.0
2018-03-23 00:00:00,51795.68842492721,0.0
2018-03-23 04:00:00,51794.15507978213,-2.9603721693916007e-05
2018-03-23 08:00:00,51794.15507978213,0.0
2018-03-23 12:00:00,51794.15507978213,0.0
2018-03-23 16:00:00,51794.15507978213,0.0
2018-03-23 20:00:00,51794.15507978213,0.0
2018-03-24 00:00:00,51794.15507978213,0.0
2018-03-24 04:00:00,51794.15507978213,0.0
2018-03-24 08:00:00,51794.15507978213,0.0
2018-03-24 12:00:00,51794.15507978213,0.0
2018-03-24 16:00:00,51794.15507978213,0.0
2018-03-24 20:00:00,51794.15507978213,0.0
2018-03-25 00:00:00,51794.15507978213,0.0
2018-03-25 04:00:00,51794.15507978213,0.0
2018-03-25 08:00:00,51794.15507978213,0.0
2018-03-25 12:00:00,51794.15507978213,0.0
2018-03-25 16:00:00,51794.15507978213,0.0
2018-03-25 20:00:00,51794.15507978213,0.0
2018-03-26 00:00:00,51794.15507978213,0.0
2018-03-26 04:00:00,51794.15507978213,0.0
2018-03-26 08:00:00,51794.15507978213,0.0
2018-03-26 12:00:00,51791.879605763,-4.393302710747893e-05
2018-03-26 16:00:00,51791.879605763,0.0
2018-03-26 20:00:00,51791.879605763,0.0
2018-03-27 00:00:00,51791.879605763,0.0
2018-03-27 04:00:00,51791.879605763,0.0
2018-03-27 08:00:00,51791.879605763,0.0
2018-03-27 12:00:00,51791.879605763,0.0
2018-03-27 16:00:00,51791.879605763,0.0
2018-03-27 20:00:00,51791.879605763,0.0
2018-03-28 00:00:00,51791.879605763,0.0
2018-03-28 04:00:00,51791.879605763,0.0
2018-03-28 08:00:00,51791.879605763,0.0
2018-03-28 12:00:00,51791.879605763,0.0
2018-03-28 16:00:00,51791.879605763,0.0
2018-03-28 20:00:00,51791.879605763,0.0
2018-03-29 00:00:00,51791.879605763,0.0
2018-03-29 04:00:00,51791.879605763,0.0
2018-03-29 08:00:00,51791.879605763,0.0
2018-03-29 12:00:00,51791.879605763,0.0
2018-03-29 16:00:00,51791.879605763,0.0
2018-03-29 20:00:00,51791.879605763,0.0
2018-03-30 00:00:00,51791.879605763,0.0
2018-03-30 04:00:00,51791.879605763,0.0
2018-03-30 08:00:00,51791.879605763,0.0
2018-03-30 12:00:00,51791.879605763,0.0
2018-03-30 16:00:00,51791.879605763,0.0
2018-03-30 20:00:00,51791.879605763,0.0
2018-03-31 00:00:00,52273.22655931751,0.009293869178305547
2018-03-31 04:00:00,52273.22655931751,0.0
2018-03-31 08:00:00,52273.22655931751,0.0
2018-03-31 12:00:00,52273.22655931751,0.0
2018-03-31 16:00:00,52273.22655931751,0.0
2018-03-31 20:00:00,52273.22655931751,0.0
2018-04-01 00:00:00,52273.22655931751,0.0
2018-04-01 04:00:00,52273.22655931751,0.0
2018-04-01 08:00:00,52273.22655931751,0.0
2018-04-01 12:00:00,52273.22655931751,0.0
2018-04-01 16:00:00,52271.98744786769,-2.37045143639536e-05
2018-04-01 20:00:00,52271.98744786769,0.0
2018-04-02 00:00:00,52271.98744786769,0.0
2018-04-02 04:00:00,52271.98744786769,0.0
2018-04-02 08:00:00,52726.50963023168,0.008695330033458237
2018-04-02 12:00:00,52726.50963023168,0.0
2018-04-02 16:00:00,52726.50963023168,0.0
2018-04-02 20:00:00,52726.50963023168,0.0
2018-04-03 00:00:00,52726.50963023168,0.0
2018-04-03 04:00:00,52726.50963023168,0.0
2018-04-03 08:00:00,52726.50963023168,0.0
2018-04-03 12:00:00,52463.747566305596,-0.004983490577487926
2018-04-03 16:00:00,52463.747566305596,0.0
2018-04-03 20:00:00,52463.747566305596,0.0
2018-04-04 00:00:00,52463.747566305596,0.0
2018-04-04 04:00:00,52463.747566305596,0.0
2018-04-04 08:00:00,52463.747566305596,0.0
2018-04-04 12:00:00,52463.747566305596,0.0
2018-04-04 16:00:00,52463.747566305596,0.0
2018-04-04 20:00:00,52463.747566305596,0.0
2018-04-05 00:00:00,52463.747566305596,0.0
2018-04-05 04:00:00,52463.747566305596,0.0
2018-04-05 08:00:00,52463.747566305596,0.0
2018-04-05 12:00:00,52463.747566305596,0.0
2018-04-05 16:00:00,52463.747566305596,0.0
2018-04-05 20:00:00,52463.747566305596,0.0
2018-04-06 00:00:00,52463.747566305596,0.0
2018-04-06 04:00:00,52463.747566305596,0.0
2018-04-06 08:00:00,52463.747566305596,0.0
2018-04-06 12:00:00,52463.747566305596,0.0
2018-04-06 16:00:00,52463.747566305596,0.0
2018-04-06 20:00:00,52463.747566305596,0.0
2018-04-07 00:00:00,52463.747566305596,0.0
2018-04-07 04:00:00,52463.747566305596,0.0
2018-04-07 08:00:00,52463.747566305596,0.0
2018-04-07 12:00:00,52463.747566305596,0.0
2018-04-07 16:00:00,52463.747566305596,0.0
2018-04-07 20:00:00,52463.747566305596,0.0
2018-04-08 00:00:00,52463.747566305596,0.0
2018-04-08 04:00:00,52463.747566305596,0.0
2018-04-08 08:00:00,52463.747566305596,0.0
2018-04-08 12:00:00,52463.747566305596,0.0
2018-04-08 16:00:00,52463.747566305596,0.0
2018-04-08 20:00:00,52463.747566305596,0.0
2018-04-09 00:00:00,52463.747566305596,0.0
2018-04-09 04:00:00,52463.747566305596,0.0
2018-04-09 08:00:00,52463.747566305596,0.0
2018-04-09 12:00:00,52463.747566305596,0.0
2018-04-09 16:00:00,52463.747566305596,0.0
2018-04-09 20:00:00,52463.747566305596,0.0
2018-04-10 00:00:00,52463.747566305596,0.0
2018-04-10 04:00:00,52463.747566305596,0.0
2018-04-10 08:00:00,52463.747566305596,0.0
2018-04-10 12:00:00,52463.747566305596,0.0
2018-04-10 16:00:00,52463.747566305596,0.0
2018-04-10 20:00:00,52463.747566305596,0.0
2018-04-11 00:00:00,52463.747566305596,0.0
2018-04-11 04:00:00,52463.747566305596,0.0
2018-04-11 08:00:00,52463.747566305596,0.0
2018-04-11 12:00:00,52463.747566305596,0.0
2018-04-11 16:00:00,52463.747566305596,0.0
2018-04-11 20:00:00,52463.747566305596,0.0
2018-04-12 00:00:00,52463.747566305596,0.0
2018-04-12 04:00:00,52463.747566305596,0.0
2018-04-12 08:00:00,52463.747566305596,0.0
2018-04-12 12:00:00,52458.9263988066,-9.189521760533115e-05
2018-04-12 16:00:00,52458.9263988066,0.0
2018-04-12 20:00:00,52458.9263988066,0.0
2018-04-13 00:00:00,52458.9263988066,0.0
