date,open,high,low,close,adjclose,volume
2021-06-01,739.530029296875,740.9000244140625,733.0399780273438,739.4199829101562,666.9961547851562,419800
2021-06-02,743.9199829101562,759.8599853515625,741.5800170898438,758.1300048828125,683.8735961914062,561600
2021-06-03,750.1099853515625,779.1400146484375,750.1099853515625,777.0399780273438,700.9315185546875,723100
2021-06-04,779.4199829101562,788.6900024414062,776.27001953125,785.3900146484375,708.4635620117188,573200
2021-06-07,791.22998046875,807.719970703125,787.3499755859375,795.0599975585938,717.1864624023438,778500
2021-06-08,799.989990234375,818.3300170898438,799.989990234375,816.6599731445312,736.6708374023438,622600
2021-06-09,814.9600219726562,819.5399780273438,808.1900024414062,810.010009765625,730.6721801757812,532700
2021-06-10,808.1599731445312,828.6900024414062,806.8200073242188,822.989990234375,742.3807373046875,542400
2021-06-11,812.969970703125,820.5499877929688,812.6599731445312,816.0399780273438,736.1115112304688,590100
2021-06-14,814.77001953125,825.5999755859375,811.5399780273438,823.989990234375,743.2828369140625,490800
2021-06-15,819.760009765625,826.280029296875,807.030029296875,809.0,729.7610473632812,526300
2021-06-16,813.0,819.6799926757812,806.75,809.969970703125,730.6361083984375,636400
2021-06-17,809.969970703125,816.8200073242188,805.9000244140625,815.4600219726562,735.58837890625,661400
2021-06-18,815.5,829.6099853515625,799.8400268554688,822.77001953125,742.182373046875,3751600
2021-06-21,818.6699829101562,826.8099975585938,802.6500244140625,822.5,741.9386596679688,1036800
2021-06-22,823.6500244140625,824.989990234375,811.5700073242188,822.5700073242188,742.001953125,573600
2021-06-23,821.6199951171875,824.719970703125,792.030029296875,803.5599975585938,724.8538818359375,909400
2021-06-24,804.010009765625,809.6300048828125,772.9500122070312,779.3200073242188,702.9880981445312,1107300
2021-06-25,780.1900024414062,785.77001953125,774.3200073242188,783.4000244140625,706.6683959960938,1128500
2021-06-28,789.3400268554688,798.9000244140625,783.02001953125,798.52001953125,720.3076171875,675100
2021-06-29,792.02001953125,804.0999755859375,789.3900146484375,802.3300170898438,723.7443237304688,493400
