date,open,high,low,close,adjclose,volume
2021-06-01,192.1699981689453,192.64999389648438,190.6999969482422,192.00999450683594,177.57159423828125,152819
2021-06-02,192.66000366210938,192.66000366210938,190.1199951171875,190.39999389648438,176.0826873779297,165549
2021-06-03,189.7899932861328,191.2550048828125,189.11000061035156,191.11000061035156,176.7393035888672,180499
2021-06-04,192.64999389648438,192.64999389648438,190.9199981689453,191.64999389648438,177.23867797851562,112746
2021-06-07,192.36000061035156,192.36000061035156,189.0800018310547,189.89999389648438,175.6202850341797,150779
2021-06-08,190.42999267578125,190.83999633789062,188.52000427246094,189.82000732421875,175.54632568359375,133878
2021-06-09,190.0,190.0,186.6999969482422,186.77999877929688,172.73487854003906,246904
2021-06-10,187.14999389648438,187.64500427246094,184.5399932861328,184.6199951171875,170.73728942871094,157303
2021-06-11,186.17999267578125,186.17999267578125,183.72000122070312,184.47000122070312,170.59861755371094,192045
2021-06-14,183.74000549316406,184.02000427246094,182.1300048828125,183.25,169.47032165527344,331187
2021-06-15,183.66000366210938,184.27000427246094,182.32000732421875,184.27000427246094,170.4136505126953,864379
2021-06-16,184.16000366210938,184.97000122070312,181.05999755859375,181.5,167.85194396972656,276615
2021-06-17,181.00999450683594,181.25,175.3699951171875,176.52000427246094,163.2464141845703,224160
2021-06-18,175.67999267578125,176.6999969482422,174.27999877929688,175.30999755859375,162.12741088867188,475803
2021-06-21,176.38999938964844,180.22999572753906,176.38999938964844,180.07000732421875,166.52947998046875,209178
2021-06-22,180.47999572753906,182.8699951171875,179.27999877929688,182.1199951171875,168.42529296875,341947
2021-06-23,182.6199951171875,183.8699951171875,181.22000122070312,182.64999389648438,168.9154510498047,237459
2021-06-24,184.02000427246094,184.92999267578125,182.0399932861328,184.19000244140625,170.33966064453125,217505
2021-06-25,184.50999450683594,186.1699981689453,184.19000244140625,185.63999938964844,171.68057250976562,428044
2021-06-28,185.17999267578125,185.6999969482422,183.40499877929688,184.74000549316406,170.8483123779297,260293
2021-06-29,185.17999267578125,185.47000122070312,184.50999450683594,185.1699981689453,171.24594116210938,180620
2021-06-30,184.1300048828125,187.47999572753906,184.1300048828125,186.83999633789062,172.79039001464844,311613
2021-07-01,188.08999633789062,188.08999633789062,186.27999877929688,186.4600067138672,172.43896484375,229300
2021-07-02,186.5399932861328,186.99000549316406,185.86000061035156,186.25999450683594,172.2539520263672,127099
2021-07-06,185.77999877929688,186.19000244140625,181.5800018310547,183.39999389648438,169.60903930664062,178189
2021-07-07,183.1999969482422,187.0800018310547,183.1999969482422,186.8000030517578,172.75338745117188,133456
2021-07-08,183.86000061035156,186.36000061035156,183.3300018310547,185.07000732421875,171.15347290039062,171068
2021-07-09,187.80999755859375,189.6999969482422,186.3300018310547,189.49000549316406,175.24111938476562,228919
2021-07-12,188.77999877929688,191.72999572753906,187.27999877929688,191.52999877929688,177.12770080566406,218418
2021-07-13,191.24000549316406,191.6300048828125,188.80999755859375,188.91000366210938,174.7047576904297,150552
2021-07-14,189.10000610351562,191.0800018310547,187.8800048828125,190.77999877929688,176.43409729003906,167523
2021-07-15,189.9600067138672,192.72000122070312,189.6649932861328,192.2100067138672,177.75657653808594,278175
2021-07-16,192.82000732421875,193.25999450683594,190.69500732421875,191.13999938964844,176.76702880859375,271832
2021-07-19,189.0,189.32000732421875,186.83999633789062,187.4600067138672,173.36375427246094,231020
2021-07-20,188.67999267578125,197.1199951171875,188.49000549316406,196.61000061035156,181.82569885253906,488078
2021-07-21,196.8800048828125,200.22999572753906,196.1300048828125,197.3699951171875,182.52854919433594,330430
2021-07-22,196.6300048828125,198.0500030517578,194.86000061035156,195.5500030517578,180.84542846679688,184273
2021-07-23,196.8300018310547,196.8300018310547,194.75,195.47999572753906,180.78070068359375,181807
2021-07-26,195.5,195.89999389648438,193.27000427246094,194.30999755859375,179.6986846923828,232496
2021-07-27,194.7100067138672,198.66000366210938,191.2100067138672,196.14999389648438,181.4003143310547,260707
2021-07-28,196.82000732421875,196.86000061035156,193.9550018310547,195.8800048828125,181.15061950683594,195941
2021-07-29,196.98500061035156,199.0399932861328,195.92999267578125,197.74000549316406,182.8707275390625,145875
2021-07-30,197.3699951171875,200.77000427246094,196.44000244140625,200.4600067138672,185.38623046875,399915
2021-08-02,201.3800048828125,202.3621063232422,197.05999755859375,197.16000366210938,182.3343505859375,192937
2021-08-03,197.97000122070312,201.7550048828125,197.39500427246094,201.25999450683594,186.12603759765625,190308
2021-08-04,200.50999450683594,201.82000732421875,198.1649932861328,199.80999755859375,184.7850799560547,206815
2021-08-05,200.91000366210938,201.72999572753906,198.5,199.05999755859375,184.0914764404297,190271
2021-08-06,200.42999267578125,200.8699951171875,198.97000122070312,200.24000549316406,185.18275451660156,116397
2021-08-09,199.75999450683594,200.01499938964844,197.24000549316406,197.83999633789062,182.96324157714844,168125
