date,open,high,low,close,volume,vwap,returns,log_returns,abs_returns,dow,month,vol_7d,vol_30d,vol_90d,ema9,ema21,ma200,ma365,atr14,adx14,rsi2,rsi14,bb_mid,bb_std,bb_upper,bb_lower
2020-01-27,8595.0,8985.0,8556.6,8895.96,28647338393,8758.14,0.03501570680628263,0.03441660226042735,0.03501570680628263,Monday,January,0.4586416711955763,0.571519781702598,0.539952410739925,8595.642198883914,8391.814670497877,8917.60995,7698.862410958904,360.23500000000007,33.75725595728107,100.0,66.2939020875365,8492.4885,337.89807328436507,9168.284646568729,7816.692353431269
2020-01-28,8895.95,9418.91,8880.87,9394.5,34398744403,9147.5575,0.05604116924986191,0.054527170556200336,0.05604116924986191,Tuesday,January,0.5925766903699424,0.5964979633101575,0.5486465561011911,8755.413759107132,8482.967882270797,8905.57245,7715.203643835615,342.29571428571427,34.883621234339955,100.0,63.05949775501451,8559.937999999998,376.4217480937707,9312.78149618754,7807.094503812457
2020-01-29,9391.14,9439.83,9224.75,9288.44,30682598115,9336.04,-0.011289584331257596,-0.011353795423563021,0.011289584331257596,Wednesday,January,0.6011605237853427,0.5903458729194943,0.5491711447210944,8862.019007285706,8556.19262024618,8895.16425,7731.343424657534,332.6585714285714,35.96418986318175,82.45782335428392,60.35815016218692,8633.670999999998,366.8791292124071,9367.429258424812,7899.912741575185
2020-01-30,9287.9,9574.68,9171.11,9503.08,32378792851,9384.1925,0.02310829375008061,0.022845340360057774,0.02310829375008061,Thursday,January,0.48618697422972174,0.5893966706793041,0.5507121051035344,8990.231205828564,8642.27329113289,8891.754500000001,7747.961315068493,342.1992857142856,37.190945984875704,66.9285937012785,66.18181967468857,8698.9205,399.89451703223347,9498.709534064466,7899.131465935533
2020-01-31,9502.71,9522.5,9195.49,9334.98,29432489719,9388.92,-0.017689001881495248,-0.01784732207110228,0.017689001881495248,Friday,January,0.5477063332095289,0.5965470946946175,0.551842861250365,9059.180964662852,8705.246628302626,8884.15705,7764.19002739726,340.7478571428571,38.330076669305804,56.07984532580852,59.00192620884069,8764.6695,390.38286824039903,9545.435236480798,7983.903763519202
2020-02-01,9334.98,9458.08,9285.01,9380.18,25922656496,9364.5625,0.004842002875207196,0.004830318082637993,0.004842002875207196,Saturday,February,0.5095050334054381,0.5780524356923694,0.5514219873184552,9123.38077173028,8766.604207547842,8883.94435,7780.471342465754,340.25999999999993,39.38784087627661,21.190811064229024,59.59153575386219,8824.638,388.08665150978067,9600.811303019562,8048.46469698044
2020-02-02,9380.18,9480.0,9140.0,9323.5,30835736946,9330.92,-0.0060425279685464295,-0.006060857917459465,0.0060425279685464295,Sunday,February,0.5169741739878645,0.5566252343445631,0.549789555116758,9163.404617384225,8817.231097770766,8882.0803,7796.5126301369855,312.4035714285714,39.52222598622264,44.3659206910093,63.611298353954155,8885.588,364.0112952644099,9613.61059052882,8157.56540947118
2020-02-03,9325.01,9619.95,9220.0,9280.49,30934096509,9361.3625,-0.004613074489194013,-0.004623747553725925,0.004613074489194013,Monday,February,0.48802629886761123,0.5580535563106357,0.5495124095350133,9186.82169390738,8859.345543427968,8875.2374,7812.583068493152,324.4871428571428,39.959762679924026,0.0,64.32831094809613,8908.828,374.01380116116127,9656.855602322323,8160.800397677677
2020-02-04,9280.49,9350.0,9078.05,9164.33,29893183716,9218.2175,-0.012516580482280548,-0.012595572709622908,0.012516580482280548,Tuesday,February,0.2620221122586822,0.5622162932087895,0.5501104530725959,9182.323355125905,8887.071403116333,8868.36875,7828.349534246574,321.8185714285715,39.58264753293827,0.0,59.628446038905594,8926.604,377.44278715151614,9681.489574303032,8171.718425696967
2020-02-05,9164.33,9769.7,9150.0,9613.82,35222060874,9424.4625,0.04904777545112404,0.047882872181766574,0.04904777545112404,Wednesday,February,0.448317858915837,0.5555856174389865,0.5578934559006206,9268.622684100725,8953.139457378486,8862.6327,7845.295890410959,349.8857142857144,40.13481192843556,79.46433306815169,67.75705111968651,8971.556999999999,403.52203357446655,9778.601067148931,8164.512932851066
2020-02-06,9613.91,9857.0,9521.47,9763.01,37628823716,9688.8475,0.015518285135357246,0.015399107917906229,0.015518285135357246,Thursday,February,0.43292102915891345,0.5343072124501554,0.5498904415316476,9367.50014728058,9026.76405216226,8858.49425,7862.818219178082,346.20928571428584,40.80380456516635,100.0,76.92352787146646,9014.7365,439.9566557631965,9894.649811526393,8134.823188473608
2020-02-07,9763.01,9885.0,9713.99,9808.05,34522718159,9792.5125,0.004613331339412552,0.0046027225418084055,0.004613331339412552,Friday,February,0.39280038394783084,0.529370010750619,0.5498780617550765,9455.610117824464,9097.790047420236,8855.91755,7880.486849315069,337.4757142857144,41.47601514559099,100.0,76.95055256059426,9059.672999999999,473.25987131926263,10006.192742638525,8113.153257361473
2020-02-08,9807.92,9955.0,9653.47,9905.64,35172043762,9830.5075,0.009949990059186176,0.009900814834385284,0.009949990059186176,Saturday,February,0.3926159933958407,0.5134118924392661,0.5479998574482612,9545.616094259572,9171.230952200214,8856.24515,7897.702328767123,345.797142857143,42.230620706043865,100.0,80.85038200754245,9120.0785,500.8970549900484,10121.872609980097,8118.284390019903
2020-02-09,9905.64,10178.91,9888.76,10168.35,35807884663,10035.415,0.026521254558009577,0.026175663115395525,0.026521254558009577,Sunday,February,0.3922095822599725,0.4964931202483255,0.5453937658027573,9670.16287540766,9261.87813836383,8858.223899999999,7915.632794520548,343.92785714285725,43.31554624291067,100.0,80.80928341760105,9197.051499999998,538.3292611529607,10273.710022305919,8120.392977694077
2020-02-10,10168.36,10199.0,9736.0,9851.78,39386548075,9988.785,-0.03113287799888864,-0.03162780549223257,0.03113287799888864,Monday,February,0.49617302871083213,0.5044898352818614,0.5492192355854972,9706.486300326127,9315.505580330755,8858.06615,7932.627150684932,346.39928571428584,43.466934450395875,45.35112553514718,68.60310317713646,9253.538999999999,545.0918177113473,10343.722635422693,8163.3553645773045
2020-02-11,9851.78,10400.0,9706.0,10270.01,37648059389,10056.9475,0.042452226907218726,0.04157584813213567,0.042452226907218726,Tuesday,February,0.510681029608226,0.5175486289589875,0.5550980147279005,9819.191040260903,9402.278709391594,8860.2012,7950.927561643835,357.53928571428594,43.98702499386912,56.91752857920522,67.58991750613782,9334.0205,571.1118870329472,10476.244274065895,8191.796725934106
2020-02-12,10270.01,10483.86,10250.0,10351.13,43444303830,10338.75,0.007898726486147423,0.007867694845946752,0.007898726486147423,Wednesday,February,0.4326519037244274,0.5137821420164729,0.5541502036670468,9925.578832208723,9488.53791762872,8864.55695,7969.456520547945,358.88071428571453,44.61742961033283,100.0,71.56668953172627,9432.316,568.3890533077406,10569.094106615481,8295.53789338452
2020-02-13,10351.13,10522.51,10083.1,10236.49,49356071373,10298.3075,-0.011075119334797212,-0.011136905082155101,0.011075119334797212,Thursday,February,0.45705529183763016,0.4309520847943038,0.552960320484719,9987.76106576698,9556.533561480655,8868.074400000001,7987.702575342466,361.44071428571453,44.303008533371866,41.43849611769496,65.51382772144026,9522.7775,543.4368603220137,10609.651220644027,8435.903779355973
2020-02-14,10236.49,10395.66,10102.5,10371.33,43338264162,10276.495,0.013172483927596401,0.013086481184422287,0.013172483927596401,Friday,February,0.4584759964878535,0.4312483486030182,0.5533754462865497,10064.474852613585,9630.605964982415,8872.456,8006.359643835616,359.0228571428574,44.011046104765256,54.04842071508753,72.23478525790935,9625.0035,496.92998472496316,10618.863469449927,8631.143530550075
2020-02-15,10371.33,10400.0,9750.0,9911.22,43865054831,10108.1375,-0.044363644778442124,-0.045377819861563314,0.044363644778442124,Saturday,February,0.5939873557132855,0.4622447425012088,0.5614159628811641,10033.823882090868,9656.116331802195,8874.067050000001,8023.7421917808215,393.08928571428595,42.05735413045012,22.664089419278923,59.671520882355075,9690.8145,436.8692267954527,10564.552953590906,8817.076046409094
2020-02-16,9911.22,10048.34,9612.12,9921.0,43374780305,9873.17,0.0009867604593583046,0.0009862739312876986,0.0009867604593583046,Sunday,February,0.5531424361092296,0.45846320163279597,0.5551544090202667,10011.259105672696,9680.196665274721,8873.235550000001,8041.108301369863,399.9621428571431,39.69249043334412,2.081338185532914,61.071047404464736,9742.0665,397.02154543526166,10536.109590870525,8948.023409129477
2020-02-17,9920.52,9969.38,9467.0,9700.0,45998298413,9764.225,-0.022275980243927074,-0.022527837158428335,0.022275980243927074,Monday,February,0.5290601062800185,0.46742698866907595,0.5571751393605704,9949.007284538158,9681.996968431566,8869.70585,8057.751917808218,407.2785714285715,36.95420228590674,4.237802235895927,57.29209760574594,9757.3415,388.73591693944456,10534.81333387889,8979.86966612111
2020-02-18,9700.0,10298.25,9610.27,10188.04,47271023953,9949.14,0.05031340206185586,0.04908859778783793,0.05031340206185586,Tuesday,February,0.5705560953482295,0.48487686755763637,0.5652459102387636,9996.813827630527,9728.000880392332,8867.981,8075.069835616438,436.995,35.43570390427358,68.83109556583554,65.75738451829392,9802.3215,383.63669919779835,10569.594898395597,9035.048101604403
2020-02-19,10188.04,10315.0,9280.98,9600.08,46992019710,9846.025,-0.05771080600390266,-0.059443051524773076,0.05771080600390266,Wednesday,February,0.6934292214581149,0.5312396584041966,0.5652445007353223,9917.467062104422,9716.371709447574,8861.8776,8090.7193424657535,466.5892857142857,32.905887675137485,45.35687732342008,49.79715485322516,9807.1715,380.25274983996593,10567.676999679932,9046.666000320069
2020-02-20,9593.48,9698.1,9393.39,9610.05,44925260237,9573.755,0.001038533012224896,0.0010379941098957886,0.001038533012224896,Thursday,February,0.6979338422380447,0.5307437532416632,0.5571817161368844,9855.983649683538,9706.706099497795,8855.0403,8106.256493150684,464.3878571428572,30.5567726052254,1.66741926312433,47.64503017613005,9820.925,367.01927522171997,10554.963550443439,9086.88644955656
2020-02-21,9610.05,9769.66,9566.98,9695.66,40930547513,9660.5875,0.008908382370539147,0.008868936823233519,0.008908382370539147,Friday,February,0.6905541587753552,0.5296228738159813,0.5572591859817236,9823.918919746831,9705.701908634357,8844.42115,8122.141287671232,466.65000000000003,28.611290534925235,100.0,48.29099468701437,9836.698999999999,353.61431584062655,10543.927631681252,9129.470368318745
2020-02-22,9695.66,9722.97,9575.01,9668.23,35838025154,9665.4675,-0.0028291008554343078,-0.0028331103251744622,0.0028291008554343078,Saturday,February,0.6230463005575019,0.514321607934855,0.5434587827913628,9792.781135797466,9702.29537148578,8835.43485,8137.829534246574,455.6807142857142,26.80477146964651,75.73425336164183,46.31122961084645,9853.9355,335.20498478709777,10524.345469574195,9183.525530425804
2020-02-23,9668.23,10025.66,9667.13,9965.01,41185185761,9831.5075,0.03069641495909803,0.03023470479619083,0.03069641495909803,Sunday,February,0.6700118341302534,0.5220076051900531,0.543272799443383,9827.226908637973,9726.178519532526,8825.38475,8153.870657534247,460.565,26.090058065864515,91.53943431726344,46.8736931440801,9888.161499999998,307.36183684759663,10502.885173695191,9273.437826304806
2020-02-24,9965.0,10030.0,9474.74,9660.0,45080496648,9782.435,-0.030608097733971218,-0.031086308952120976,0.030608097733971218,Monday,February,0.6901426410768138,0.53399775505942,0.5477512566228688,9793.781526910378,9720.162290484115,8813.77975,8170.105671232877,467.15500000000003,24.69960656205035,49.316206650160396,47.040907014923526,9912.945,262.6580595316035,10438.261119063207,9387.628880936792
2020-02-25,9660.0,9681.56,9230.0,9305.0,42515259129,9469.14,-0.03674948240165632,-0.037441758130212555,0.03674948240165632,Tuesday,February,0.5816314580247739,0.5443976104251986,0.5454065459484958,9696.025221528304,9682.420264076467,8801.024249999999,8185.136383561645,449.8378571428571,23.274245450613783,0.0,34.8139452174652,9897.503999999999,288.93167433816393,10475.367348676327,9319.64065132367
2020-02-26,9304.99,9375.36,8602.0,8778.3,50420050762,9015.1625,-0.05660397635679748,-0.058269123062204206,0.05660397635679748,Wednesday,February,0.5764252092703939,0.5698726116177769,0.5576025242603841,9512.480177222642,9600.227512796788,8788.511,8198.776986301371,488.3735714285714,23.49914109069787,0.0,28.293038392213944,9848.2685,381.97513040126813,10612.218760802536,9084.318239197464
2020-02-27,8778.3,8972.92,8520.0,8812.49,45470195695,8770.9275,0.003894831573311608,0.0038872663539603666,0.003894831573311608,Thursday,February,0.5808004251557202,0.5331598173122969,0.5510794599251861,9372.482141778113,9528.615011633443,8774.86965,8212.51008219178,489.3385714285714,23.87094282753615,6.095669382588454,29.90074581783078,9798.4905,446.8520061317993,10692.194512263599,8904.7864877364
2020-02-28,8814.9,8899.94,8428.8,8708.89,44605450443,8713.1325,-0.011756041708983589,-0.011825690367145134,0.011756041708983589,Friday,February,0.5543306529796759,0.5332673212861034,0.5488098953164086,9239.763713422491,9454.0945560304,8761.467700000001,8225.980630136986,502.05142857142863,24.398558031487852,24.81312141664874,26.326477138739705,9738.653,507.72948135074677,10754.111962701494,8723.194037298506
2020-02-29,8708.61,8799.0,8520.67,8525.07,35792392544,8638.3375,-0.021107167503550905,-0.021333108739260805,0.021107167503550905,Saturday,February,0.5458649791073316,0.5295977185950623,0.54898468433281,9096.824970737995,9369.637778209455,8749.818449999999,8238.90912328767,475.5035714285715,24.88848643515729,0.0,28.575005641613814,9656.489,564.3403707254993,10785.169741450998,8527.808258549001
2020-03-01,8523.33,8752.34,8400.0,8522.31,35349164300,8549.495,-0.00032375100732318085,-0.0003238034259945893,0.00032375100732318085,Sunday,March,0.40790647080741527,0.5270928565642562,0.5481136103015969,8981.921976590396,9292.607980190414,8742.3007,8251.820383561644,469.512142857143,25.599194761176292,0.0,28.33416463488308,9590.0155,616.0557874557303,10822.12707491146,8357.90392508854
2020-03-02,8522.3,8973.45,8487.33,8915.0,42857674409,8724.52,0.04607788263980073,0.045047820461534015,0.04607788263980073,Monday,March,0.6258728768633071,0.5534474171884247,0.5551880018974671,8968.537581272318,9258.279981991285,8735.37565,8265.869890410959,468.35071428571456,25.36140562709067,99.30206094322918,38.45438821494549,9522.265,611.8316216644005,10745.9282433288,8298.601756671198
2020-03-03,8919.21,8927.45,8635.31,8757.84,42386715821,8809.9525,-0.017628715647784565,-0.017785952113967236,0.017628715647784565,Tuesday,March,0.5922282061152434,0.5561691984232895,0.5556527693910357,8926.398065017855,9212.785438173894,8727.400950000001,8279.72501369863,440.07642857142895,25.140601431154018,71.41765936164413,26.696820782877353,9442.6005,601.8751607442023,10646.350821488406,8238.850178511595
2020-03-04,8757.83,8847.0,8670.57,8760.66,34746706368,8759.015,0.0003219972047900921,0.0003219453748159185,0.0003219972047900921,Wednesday,March,0.4295433167660846,0.5561072878161517,0.5534350538421617,8893.250452014285,9171.68312561263,8720.1153,8293.193698630137,378.82000000000033,24.935568963498557,1.7627203400423355,33.10033258977107,9368.809,589.7679771777041,10548.344954355407,8189.273045644592
2020-03-05,8759.99,9174.24,8759.99,9070.17,39698054597,8941.0975,0.03532952996692029,0.03471976248459392,0.03532952996692029,Thursday,March,0.5012110850224802,0.5690784393837774,0.5563230476877832,8928.634361611428,9162.454659647845,8713.88875,8307.490356164384,386.644285714286,23.461584238995943,100.0,40.30067407332886,9303.751,543.2933249021459,10390.337649804293,8217.164350195708
2020-03-06,9070.18,9182.08,9000.01,9158.51,40826885651,9102.695,0.009739618992808285,0.009692494638850456,0.009739618992808285,Friday,March,0.4827114909729572,0.5424043816652477,0.5563021551464739,8974.609489289143,9162.096054225312,8705.0813,8322.014904109588,385.1721428571431,22.06474035731797,100.0,40.35917740262259,9266.1155,524.7522144932761,10315.619928986553,8216.611071013447
2020-03-07,9158.51,9214.67,8850.47,8901.37,36216930370,9031.255,-0.028076619450106977,-0.02847830422343754,0.028076619450106977,Saturday,March,0.5096955992167689,0.5467652592974311,0.5597292235840343,8959.961591431314,9138.393685659374,8695.7427,8335.87312328767,400.61785714285753,21.26194232080032,25.570221141600157,37.28478007109888,9215.134,507.00961011764855,10229.153220235297,8201.114779764703
2020-03-08,8901.36,8901.37,8002.2,8037.76,39973102121,8460.6725,-0.09701989693721313,-0.10205476006838918,0.09701989693721313,Sunday,March,0.909676476311256,0.6371600633686574,0.5921249846249382,8775.521273145052,9038.336077872156,8685.281500000001,8347.162876712327,439.2350000000004,22.46245823557333,0.0,23.10075788239564,9132.022,557.1109006728306,10246.243801345661,8017.8001986543395
2020-03-09,8037.73,8187.03,7630.0,7934.52,46936995808,7947.32,-0.012844374552113957,-0.012927576752265638,0.012844374552113957,Monday,March,0.7910266948756594,0.6349056114575514,0.5917645611023075,8607.321018516042,8937.98916170196,8674.41835,8358.213808219178,439.3614285714289,24.13526483478789,0.0,24.47952718172624,9019.346000000001,560.1690516208087,10139.68410324162,7899.007896758384
2020-03-10,7934.56,8158.25,7733.56,7894.68,42213940994,7930.2625,-0.005021097684548059,-0.005033745751409348,0.005021097684548059,Tuesday,March,0.794426809728909,0.6234846180660251,0.5918562317493579,8464.792814812834,8843.142874274508,8661.8375,8369.296,437.4421428571432,25.688585248344268,0.0,26.99630067005502,8934.076,595.7834354105073,10125.642870821013,7742.509129178985
2020-03-11,7894.68,7987.97,7583.27,7938.05,38682762605,7850.9925,0.005493572887058207,0.005478538252963722,0.005493572887058207,Wednesday,March,0.8009253846882227,0.6193648501805423,0.5918640430877737,8359.444251850267,8760.861703885916,8650.78795,8380.468739726028,411.10928571428605,27.34657940447127,52.12113928614334,33.72926582729497,8850.476,612.9972902954357,10076.470580590872,7624.481419409129
2020-03-12,7938.05,7969.45,4644.0,4857.1,53980357243,6352.15,-0.3881242874509483,-0.49122610116435006,0.3881242874509483,Thursday,March,2.7369936581360994,1.4515518204813496,0.9827141850237107,7658.975401480215,8405.974276259923,8624.37985,8383.225123287672,616.2900000000003,30.857839867245005,1.3881420597121945,14.865025715732344,8608.547999999999,1056.351232959384,10721.250465918767,6495.845534081231
2020-03-13,4857.1,5995.0,3858.0,5637.6,74156772075,5086.925,0.16069259434642058,0.14901689103816682,0.16069259434642058,Friday,March,3.1955637326987274,1.581842856478772,1.0352046720642722,7254.700321184173,8154.303887509021,8600.7596,8388.111835616437,735.2800000000001,34.34423188571738,20.212614432402347,25.646909566665357,8407.0165,1215.968052468494,10838.952604936989,5975.080395063012
2020-03-14,5630.93,5669.0,5050.0,5165.25,36154506008,5378.795,-0.08378565346956157,-0.08750493891989547,0.08378565346956157,Saturday,March,3.195376367685468,1.5992783552135321,1.048479129502033,6836.8102569473385,7882.571715917291,8575.7266,8391.570602739726,759.6135714285717,37.58159590287029,62.297960649718625,24.52473962282464,8167.0285,1357.6839660062053,10882.39643201241,5451.66056798759
2020-03-15,5161.16,5985.0,5085.91,5345.35,33997889639,5394.355,0.03486762499395013,0.03427351998104463,0.03486762499395013,Sunday,March,3.2441921977417674,1.6064329251133074,1.0491083881116054,6538.518205557872,7651.915196288446,8553.881800000001,8395.28389041096,798.6671428571432,39.8297377031878,27.603647789102638,26.542097755042377,7951.296,1447.7733303590803,10846.842660718161,5055.74933928184
2020-03-16,5346.86,5350.3,4432.3,5037.61,45368026430,5041.7675,-0.05757153413714733,-0.05929526082914257,0.05757153413714733,Monday,March,3.2364393994057785,1.6098578335856764,1.0526913882901574,6238.336564446297,7414.251087534951,8531.59485,8398.21704109589,829.5157142857144,42.17428402055913,36.91784191538209,21.006569787353044,7737.926500000001,1548.7078726653397,10835.342245330681,4640.510754669322
2020-03-17,5039.95,5569.44,4935.6,5331.71,38622642935,5219.175,0.05838085917726876,0.056740248977517484,0.05838085917726876,Tuesday,March,3.3185641498880116,1.6307151864586198,1.039089427632647,6057.011251557038,7224.929170486319,8510.3413,8401.946383561643,853.9228571428572,43.85450666486541,48.866808454074146,24.895033567275988,7565.597,1617.0957904807626,10799.788580961525,4331.405419038474
2020-03-18,5331.71,5452.82,5001.0,5413.64,37878801016,5299.7925,0.015366552194324257,0.015249682466963555,0.015366552194324257,Wednesday,March,3.3272947185808914,1.6342154394416333,1.039068063878463,5928.337001245631,7060.266518623926,8489.405200000001,8405.81704109589,873.5935714285714,45.41471340600696,100.0,25.75578902229846,7395.6545,1657.2574812892794,10710.169462578559,4081.1395374214408
2020-03-19,5413.88,6441.37,5261.69,6186.26,51000731797,5825.8,0.14271728448880983,0.13340900906366873,0.14271728448880983,Thursday,March,1.7599956013197047,1.7106154319689277,1.078749510529077,5979.921600996505,6980.811380567205,8471.5039,8411.719534246575,928.2671428571429,44.803073542996245,100.0,30.42372685766574,7269.522999999999,1648.0196935911558,10565.562387182312,3973.4836128176876
2020-03-20,6183.82,6990.0,5657.0,6206.1,54442976103,6259.23,0.003207107363738304,0.003201975564144475,0.003207107363738304,Friday,March,1.4327286671004293,1.7032221232527078,1.07867875483024,6025.157280797204,6910.383073242913,8450.6281,8417.838273972602,1010.4764285714285,43.31389901042551,100.0,29.770614731689548,7153.574500000001,1636.572130262655,10426.718760525311,3880.4302394746906
2020-03-21,6210.47,6470.0,5851.0,6198.78,42494390880,6182.5625,-0.0011794847005366371,-0.001180180840060486,0.0011794847005366371,Saturday,March,1.184878852511379,1.7030624125725982,1.0735684870599311,6059.881824637764,6845.691884766285,8428.479599999999,8423.906767123288,1028.6764285714285,41.93109408732411,73.0486008836509,30.825922914618076,7037.398000000001,1616.6445838399436,10270.687167679887,3804.108832320114
2020-03-22,6198.64,6420.0,5738.0,5818.25,40099664740,6043.7225,-0.06138788600337486,-0.06335296925227848,0.06138788600337486,Sunday,March,1.3439741634950457,1.7109495708195457,1.079303481357761,6011.555459710211,6752.288077060259,8404.66165,8428.933671232877,1013.1642857142857,40.766648834346775,0.0,33.0944194697788,6882.560500000001,1575.1139314865359,10032.788362973073,3732.3326370269297
2020-03-23,5815.24,6641.03,5678.2,6490.63,46491916000,6156.275,0.11556395823486443,0.10936006918124525,0.11556395823486443,Monday,March,1.3627330295078233,1.7679927444727714,1.1042711684601059,6107.370367768169,6728.50097914569,8384.24115,8435.840821917807,1042.1499999999999,39.2876620743605,63.859209239156264,39.879611470834384,6769.2,1513.424459551417,9796.048919102834,3742.351080897166
2020-03-24,6493.58,6866.1,6403.16,6766.64,48221910672,6632.37,0.042524377448722284,0.04164505806128463,0.042524377448722284,Tuesday,March,1.3537615879874025,1.7717493329024951,1.1072987696310579,6239.224294214536,6731.968162859717,8366.52975,8443.674,1044.882142857143,37.516828181023556,100.0,42.346812777655664,6669.499000000001,1439.1866514144547,9547.87230282891,3791.1256971710914
2020-03-25,6766.0,6983.31,6470.0,6690.96,44590107888,6727.5675,-0.01118428052918441,-0.011247294882000988,0.01118428052918441,Wednesday,March,1.3922292383761055,1.7699040508383184,1.1075812895682182,6329.571435371629,6728.240148054288,8347.5627,8451.261698630136,1052.6399999999999,35.66527718650633,78.48104865080037,41.57604987807432,6550.538500000001,1324.031193933223,9198.600887866447,3902.4761121335546
2020-03-26,6691.71,6795.0,6520.13,6758.18,35319797642,6691.255,0.010046390951373274,0.009996261433365879,0.010046390951373274,Thursday,March,1.040854922998346,1.767597983900893,1.1076603053806313,6415.2931482973045,6730.961952776625,8329.35875,8458.745671232877,834.7414285714285,33.94597983445462,47.039888033589925,71.6606810806869,6430.522,1175.6663035760994,8781.8546071522,4079.189392847801
2020-03-27,6760.0,6880.0,6260.0,6372.36,34585598367,6568.09,-0.0570893347025383,-0.058783735409494005,0.0570893347025383,Friday,March,1.1626266001571728,1.767774895393025,1.1137578924700051,6406.706518637844,6698.361775251477,8309.670549999999,8465.214684931509,726.3842857142857,32.73607483180093,14.83754193890168,59.19912661131197,6304.0715,1021.8696046709395,8347.810709341878,4260.332290658122
2020-03-28,6372.36,6372.36,6030.0,6251.82,34885225901,6256.635,-0.01891606877200913,-0.019097266269218725,0.01891606877200913,Saturday,March,1.1756471336634098,1.7680132805144708,1.114214468916864,6375.729214910276,6657.767068410434,8290.4646,8471.134712328767,706.6242857142859,31.939123063402036,0.0,64.91791214856266,6214.7745,936.8959839501509,8088.566467900302,4340.982532099699
2020-03-29,6251.45,6279.96,5870.46,5877.21,28373690931,6069.77,-0.05992015125195538,-0.061790461849106956,0.05992015125195538,Sunday,March,1.1708105275677814,1.77779664523418,1.1198551444121947,6276.025371928221,6586.807334918576,8269.049649999999,8476.019835616438,671.6535714285716,31.420473808493057,0.0,56.93186735273724,6111.909,846.7431908939939,7805.395381787987,4418.422618212012
2020-03-30,5878.98,6631.23,5853.0,6406.4,37101651525,6192.4025,0.09004102286629201,0.08621533118999739,0.09004102286629201,Monday,March,1.0272445954252925,1.8094955582439065,1.1344243542315242,6302.100297542577,6570.406668107796,8248.963049999998,8482.352465753424,661.6700000000001,30.175837426294414,58.55167072361142,66.86620056730388,6037.495000000001,740.5620283165281,7518.619056633057,4556.370943366945
2020-03-31,6406.4,6524.79,6333.91,6424.35,32786468812,6422.3625,0.0028018856143856574,0.0027979676496407363,0.0028018856143856574,Tuesday,March,0.9637866598754448,1.8096153548419132,1.1344313707147329,6326.550238034062,6557.128789188905,8229.25515,8488.619178082192,630.03,29.020103642824246,100.0,64.44664219756507,5961.81,600.1400422709036,7162.090084541807,4761.5299154581935
2020-04-01,6424.02,6744.99,6160.0,6666.11,40346426266,6498.78,0.03763182267466747,0.03694102305121182,0.03763182267466747,Wednesday,April,1.0120448984990507,1.8068984744830663,1.1348464653416566,6394.46219042725,6567.036171989914,8210.784450000001,8493.452547945204,639.5421428571428,27.46945499073747,100.0,65.88836144890104,6052.260499999999,559.8506277898226,7171.961755579645,4932.559244420354
2020-04-02,6666.11,7292.11,6570.92,6804.52,47660646124,6833.415,0.02076323373001654,0.020550615845744545,0.02076323373001654,Thursday,April,1.0210126461087334,1.8083495167396597,1.1301097075013875,6476.473752341801,6588.625610899921,8193.28475,8498.462273972602,606.7928571428571,26.02470264082568,100.0,59.34701233044878,6110.6065,574.9639665623225,7260.534433124645,4960.678566875355
2020-04-03,6804.24,7050.0,6606.06,6741.99,38976504903,6800.5725,-0.009189479933926381,-0.009231963673932659,0.009189479933926381,Friday,April,0.9036862286953995,1.8084193022102053,1.1303012213708372,6529.577001873441,6602.567828090838,8175.682000000001,8503.491041095891,543.2885714285713,24.68314688733616,68.88125808699104,57.998477589217735,6189.4435,545.8806720702028,7281.204844140406,5097.682155859595
2020-04-04,6741.99,7025.53,6658.16,6874.77,33185988584,6825.1125,0.019694481896294747,0.019503054876190546,0.019694481896294747,Saturday,April,0.8735562949646098,1.805008966346887,1.1309241996266834,6598.615601498754,6627.313480082579,8159.128899999999,8508.516000000001,525.3149999999999,23.437416544810176,67.9842301981464,59.725327371446824,6265.914500000001,528.2518713791799,7322.41824275836,5209.4107572416415
2020-04-05,6874.77,6925.0,6681.0,6778.25,29510409856,6814.755,-0.014039742420473789,-0.014139231906315539,0.014039742420473789,Sunday,April,0.6761527644637152,1.8046266432591584,1.1258792914072786,6634.542481199003,6641.034981893254,8142.243849999999,8513.253068493152,494.02928571428566,22.28066694103605,57.90667248146534,65.04042113179167,6352.9465,453.3045387430829,7259.555577486166,5446.337422513834
2020-04-06,6778.64,7373.37,6773.28,7341.56,46896904615,7066.7125,0.0831055213366283,0.07983239756295689,0.0831055213366283,Monday,April,0.6336539381408965,1.8281344714860106,1.1336653219937642,6775.945984959203,6704.719074448412,8127.576599999999,8519.134630136987,468.11928571428564,22.068211762909584,85.37198975493683,63.803356551699515,6453.439,437.4972423601211,7328.433484720243,5578.444515279758
2020-04-07,7341.55,7466.0,7073.0,7200.01,44243482668,7270.14,-0.019280643351004434,-0.019468939194272,0.019280643351004434,Tuesday,April,0.688073489096508,1.796660538582781,1.1340067081269676,6860.758787967363,6749.7455222258295,8112.7324,8524.379753424657,463.1235714285713,22.0330178465142,79.91799790029225,57.350561591929086,6542.7575,394.25501453117056,7331.267529062341,5754.247470937658
