timestamp,date,open,high,low,close,volume
1594368000000,2020-07-10 08:00,9156.5,9205.1,9156.5,9162.6,3807.16585579
1594382400000,2020-07-10 12:00,9162.6,9250.3,9162.4,9244.7,7620.66378627
1594396800000,2020-07-10 16:00,9244.8,9250,9207.2,9233.9,7519.25933226
1594411200000,2020-07-10 20:00,9233.9,9314,9211.4,9288.4,4277.87420002
1594425600000,2020-07-11 00:00,9288.6,9298.5,9260,9267.2,3267.09326539
1594440000000,2020-07-11 04:00,9267,9279.7,9254.3,9268.4,3119.64071488
1594454400000,2020-07-11 08:00,9268.5,9269.7,9179,9201.5,4894.95007775
1594468800000,2020-07-11 12:00,9201.5,9234.4,9196,9225.3,2934.92945008
1594483200000,2020-07-11 16:00,9225.3,9251,9204,9206.1,7949.700575
1594497600000,2020-07-11 20:00,9206.2,9250,9203.8,9234.4,3834.3540443
1594512000000,2020-07-12 00:00,9234.3,9290,9232.3,9270,4479.92182656
1594526400000,2020-07-12 04:00,9270.1,9282.8,9243.8,9253.4,3075.00438317
1594540800000,2020-07-12 08:00,9253.4,9270,9242.7,9244.7,3398.29683227
1594555200000,2020-07-12 12:00,9244.7,9346.1,9184.1,9216.1,6837.17122825
1594569600000,2020-07-12 16:00,9216.2,9234,9159,9220.4,3389.69816094
1594584000000,2020-07-12 20:00,9220.3,9326.9,9215.1,9300,4596.27327238
1594598400000,2020-07-13 00:00,9300.1,9319.4,9266.4,9271.4,4741.58356455
1594612800000,2020-07-13 04:00,9271.4,9288.7,9244.7,9268.3,3465.73306634
1594627200000,2020-07-13 08:00,9268.4,9316,9267.1,9307.3,4636.14940071
1594641600000,2020-07-13 12:00,9307.5,9341.8,9275.5,9290.6,5579.51206513
1594656000000,2020-07-13 16:00,9290.6,9319.5,9201.7,9234.3,13739.95101546
1594670400000,2020-07-13 20:00,9234.2,9271,9216.2,9242,5259.41615005
1594684800000,2020-07-14 00:00,9242,9243.9,9213.2,9217.9,4988.53591518
