date,close,volume
2009-01-02,1.238553,23767000
2009-01-05,1.234146,34369000
2009-01-06,1.32836,63390000
2009-01-07,1.239104,46312000
2009-01-08,1.249572,33336000
2009-01-09,1.214862,36584000
2009-01-12,1.182355,33403000
2009-01-13,1.172438,62877000
2009-01-14,1.117343,43027000
2009-01-15,1.13332,57415000
2009-01-16,1.175193,44629000
2009-01-20,1.076572,45531000
2009-01-21,1.077122,63075000
2009-01-22,1.016517,88968000
2009-01-23,1.062247,68976000
2009-01-26,1.055084,43232000
2009-01-27,1.085387,47824000
2009-01-28,1.122301,41045000
2009-01-29,1.048473,49752000
2009-01-30,1.104119,86723000
2009-02-02,1.088693,53945000
2009-02-03,1.068858,51702000
2009-02-04,1.061696,48024000
2009-02-05,1.091448,46966000
2009-02-06,1.130015,40205000
2009-02-09,1.141584,61552000
2009-02-10,1.083734,68430000
2009-02-11,1.06996,44037000
2009-02-12,1.082632,49087000
2009-02-13,1.085387,32167000
2009-02-17,0.995581,59364000
2009-02-18,0.992826,62900000
2009-02-19,0.933874,43533000
2009-02-20,0.955912,66173000
2009-02-23,0.915141,56269000
2009-02-24,0.95481,47203000
2009-02-25,0.988969,69849000
2009-02-26,0.975635,68277000
2009-02-27,0.958411,51633000
2009-03-02,0.904518,51577000
2009-03-03,0.892295,37744000
2009-03-04,0.931743,54368000
2009-03-05,0.905074,39026000
2009-03-06,0.868404,57201000
2009-03-09,0.863404,37749000
2009-03-10,0.92452,42316000
2009-03-11,0.948966,33841000
2009-03-12,0.988414,35831000
2009-03-13,1.028973,51235000
2009-03-16,1.035084,72230000
2009-03-17,1.097311,58763000
2009-03-18,1.138982,74380000
2009-03-19,1.145093,63156000
2009-03-20,1.083977,76244000
2009-03-23,1.157872,79683000
2009-03-24,1.119535,42343000
2009-03-25,1.158983,66937000
2009-03-26,1.230101,48329000
2009-03-27,1.19343,35975000
2009-03-30,1.116202,62173000
2009-03-31,1.111202,50925000
2009-04-01,1.130092,40210000
2009-04-02,1.198987,52912000
2009-04-03,1.283438,76989000
2009-04-06,1.245101,53490000
2009-04-07,1.188986,38991000
2009-04-08,1.231767,34974000
2009-04-09,1.316218,56871000
2009-04-13,1.314552,39909000
2009-04-14,1.328441,60281000
2009-04-15,1.305662,39555000
2009-04-16,1.360666,39224000
2009-04-17,1.381224,37351000
2009-04-20,1.302884,56436000
2009-04-21,1.317885,62492000
2009-04-22,1.432338,98298000
2009-04-23,1.427894,78860000
2009-04-24,1.435117,67565000
2009-04-27,1.445673,67156000
2009-04-28,1.459563,62188000
2009-04-29,1.493455,72007000
2009-04-30,1.541237,68567000
2009-05-01,1.516789,40609000
2009-05-04,1.615687,58768000
2009-05-05,1.580128,49499000
2009-05-06,1.591241,42245000
2009-05-07,1.493455,58019000
2009-05-08,1.454563,74976000
2009-05-11,1.439006,54682000
2009-05-12,1.406226,47899000
2009-05-13,1.388341,55733000
2009-05-14,1.425788,45677000
2009-05-15,1.410696,36801000
2009-05-18,1.46547,34107000
2009-05-19,1.500682,39706000
2009-05-20,1.484474,46473000
2009-05-21,1.442555,49847000
2009-05-22,1.426346,33180000
2009-05-26,1.497328,46563000
2009-05-27,1.487827,62871000
2009-05-28,1.49677,49152000
2009-05-29,1.509066,49397000
2009-06-01,1.645999,80433000
2009-06-02,1.560485,72419000
2009-06-03,1.519126,49851000
2009-06-04,1.546513,53533000
2009-06-05,1.480561,60523000
2009-06-08,1.477208,46568000
2009-06-09,1.503476,58146000
2009-06-10,1.49677,49938000
2009-06-11,1.474413,61359000
2009-06-12,1.446467,50335000
2009-06-15,1.425228,42490000
2009-06-16,1.396724,38525000
2009-06-17,1.407343,39388000
2009-06-18,1.401195,33826000
2009-06-19,1.415168,43317000
2009-06-22,1.343628,78376000
2009-06-23,1.321271,65055000
2009-06-24,1.33189,93909000
2009-06-25,1.374927,49271000
2009-06-26,1.387222,63337000
2009-06-29,1.386664,33090000
2009-06-30,1.411256,58736000
2009-07-01,1.442555,66107000
2009-07-02,1.428023,76112000
2009-07-06,1.457646,61378000
2009-07-07,1.421875,63663000
2009-07-08,1.404549,55698000
2009-07-09,1.473295,80950000
2009-07-10,1.456527,56296000
2009-07-13,1.507389,62806000
2009-07-14,1.557133,82710000
2009-07-15,1.602963,103023000
2009-07-16,1.649353,59776000
2009-07-17,1.658296,49227000
2009-07-20,1.677858,52398000
2009-07-21,1.672268,52199000
2009-07-22,1.722012,50795000
2009-07-23,1.759458,58603000
2009-07-24,1.763371,44445000
2009-07-27,1.783492,36093000
2009-07-28,1.772873,51233000
2009-07-29,1.756664,54256000
2009-07-30,1.747162,71434000
2009-07-31,1.781815,44054000
2009-08-03,1.800817,43606000
2009-08-04,1.804731,43387000
2009-08-05,1.778461,35316000
2009-08-06,1.744368,43648000
2009-08-07,1.744368,48556000
2009-08-10,1.711951,34907000
2009-08-11,1.692389,35455000
2009-08-12,1.735984,44478000
2009-08-13,1.777545,51167000
2009-08-14,1.721382,36330000
2009-08-17,1.663534,41234000
2009-08-18,1.695548,28122000
2009-08-19,1.70341,31373000
2009-08-20,1.723628,22402000
2009-08-21,1.763504,31484000
2009-08-24,1.739354,27936000
2009-08-25,1.754518,42452000
2009-08-26,1.784845,43768000
2009-08-27,1.780353,25478000
2009-08-28,1.788777,35134000
2009-08-31,1.752271,31678000
2009-09-01,1.691616,55904000
2009-09-02,1.701725,29128000
2009-09-03,1.726436,32660000
2009-09-04,1.777545,33983000
2009-09-08,1.807872,37458000
2009-09-09,1.865158,54667000
2009-09-10,1.927499,67657000
2009-09-11,1.923567,56930000
2009-09-14,1.956703,46437000
2009-09-15,1.992647,52612000
2009-09-16,1.994332,49078000
2009-09-17,1.957826,51711000
2009-09-18,1.996017,51985000
2009-09-21,1.991524,27170000
2009-09-22,2.008933,28306000
2009-09-23,2.002195,37855000
2009-09-24,1.969059,47278000
2009-09-25,1.963443,26907000
2009-09-28,2.002195,31514000
2009-09-29,1.985346,27747000
2009-09-30,2.013989,45219000
2009-10-01,1.920759,48189000
2009-10-02,1.877514,51476000
2009-10-05,1.933115,52355000
2009-10-06,1.987031,40227000
2009-10-07,1.978607,38226000
2009-10-08,2.004441,51614000
2009-10-09,2.073521,52462000
2009-10-12,2.089809,38518000
2009-10-13,2.078014,46887000
2009-10-14,2.061166,65339000
2009-10-15,2.061728,41599000
2009-10-16,1.998263,43916000
2009-10-19,2.025221,36295000
2009-10-20,2.02129,41435000
2009-10-21,1.967935,39012000
2009-10-22,2.020728,30981000
2009-10-23,1.96962,27119000
2009-10-26,1.966251,33090000
2009-10-27,1.930867,33034000
2009-10-28,1.867404,43784000
2009-10-29,1.925252,43523000
2009-10-30,1.825844,57955000
2009-11-02,1.845501,35429000
2009-11-03,1.780353,60330000
2009-11-04,1.784284,37593000
2009-11-05,1.846624,30842000
2009-11-06,1.845501,25985000
2009-11-09,1.87976,37256000
2009-11-10,1.855048,35632000
2009-11-11,1.889308,30297000
2009-11-12,1.860536,23814000
2009-11-13,1.873512,27745000
2009-11-16,1.906796,28016000
2009-11-17,1.906796,17801000
2009-11-18,1.874076,16395000
2009-11-19,1.813149,31986000
2009-11-20,1.799045,28940000
2009-11-23,1.814277,20398000
2009-11-24,1.820482,29311000
2009-11-25,1.837407,17531000
2009-11-27,1.800738,11052000
2009-11-30,1.762376,49740000
2009-12-01,1.788891,61475000
2009-12-02,1.848125,48200000
2009-12-03,1.951928,90069000
2009-12-04,2.013419,89253000
2009-12-07,2.033728,43898000
2009-12-08,2.020753,35559000
2009-12-09,2.032035,33395000
2009-12-10,2.02583,23206000
2009-12-11,2.016804,17981000
2009-12-14,2.035984,24105000
2009-12-15,2.039933,30376000
2009-12-16,2.057986,27618000
2009-12-17,2.015676,20387000
2009-12-18,2.041626,34358000
2009-12-21,2.089014,25553000
2009-12-22,2.09127,17864000
2009-12-23,2.075474,13640000
2009-12-24,2.109886,7460000
2009-12-28,2.075474,18081000
2009-12-29,2.047832,19281000
2009-12-30,2.077731,11893000
2009-12-31,2.039933,17344000
2010-01-04,2.082808,28270000
2010-01-05,2.059679,21362000
2010-01-06,2.051781,23794000
2010-01-07,2.063063,23119000
2010-01-08,2.09409,23796000
2010-01-11,2.085065,19614000
2010-01-12,2.012291,30022000
2010-01-13,2.035984,39695000
2010-01-14,1.974493,58674000
2010-01-15,1.880846,67210000
2010-01-19,1.89777,43745000
2010-01-20,1.87464,46059000
2010-01-21,1.853203,38524000
2010-01-22,1.740939,79913000
2010-01-25,1.746581,40213000
2010-01-26,1.73022,38434000
2010-01-27,1.740375,45574000
2010-01-28,1.657446,86748000
2010-01-29,1.590877,105196000
2010-02-01,1.646728,69826000
2010-02-02,1.64165,52457000
2010-02-03,1.652369,61578000
2010-02-04,1.597083,58912000
2010-02-05,1.624161,59021000
2010-02-08,1.620212,32998000
2010-02-09,1.645599,35399000
2010-02-10,1.635444,23483000
2010-02-11,1.671737,41734000
2010-02-12,1.682512,44932000
2010-02-16,1.747726,43373000
2010-02-17,1.725609,33279000
2010-02-18,1.715402,31800000
2010-02-19,1.734116,36989000
2010-02-22,1.719939,28493000
2010-02-23,1.63828,52282000
2010-02-24,1.649622,53158000
2010-02-25,1.638847,44404000
2010-02-26,1.65189,33117000
2010-03-01,1.709164,36532000
2010-03-02,1.715969,30167000
2010-03-03,1.714268,23719000
2010-03-04,1.702926,20375000
2010-03-05,1.71767,25787000
2010-03-08,1.708598,20010000
2010-03-09,1.687049,31264000
2010-03-10,1.708598,27337000
2010-03-11,1.700658,27892000
2010-03-12,1.670036,39705000
2010-03-15,1.592914,72962000
2010-03-16,1.645084,47182000
2010-03-17,1.668335,42093000
2010-03-18,1.649622,36976000
2010-03-19,1.632609,39415000
2010-03-22,1.688182,33518000
2010-03-23,1.763037,68795000
2010-03-24,1.738652,53603000
2010-03-25,1.751129,42073000
2010-03-26,1.724475,40179000
2010-03-29,1.735817,26516000
2010-03-30,1.751129,22970000
2010-03-31,1.753963,42001000
2010-04-01,1.76417,54641000
2010-04-05,1.820879,35750000
2010-04-06,1.811238,21321000
