date,close,volume
2009-11-11,71.867744,339000
2009-11-12,70.172729,919000
2009-11-13,71.839485,456900
2009-11-16,74.862213,830400
2009-11-17,76.076973,744200
2009-11-18,76.415962,915800
2009-11-19,76.048729,868925
2009-11-20,75.596718,560475
2009-11-23,77.969704,775175
2009-11-24,76.89621,688500
2009-11-25,79.947197,670625
2009-11-27,76.528976,753375
2009-11-30,76.89621,616950
2009-12-01,80.851196,757800
2009-12-02,82.856941,674600
2009-12-03,80.540451,766500
2009-12-04,76.670227,1146300
2009-12-07,75.285965,666675
2009-12-08,71.980713,781100
2009-12-09,73.67572,777325
2009-12-10,73.845215,374100
2009-12-11,72.121979,394325
2009-12-14,74.297226,361150
2009-12-15,73.138985,535775
2009-12-16,74.325462,386375
2009-12-17,70.144485,513650
2009-12-18,70.822487,379275
2009-12-21,69.664238,396300
2009-12-22,70.116234,334075
2009-12-23,73.280228,457975
2009-12-24,73.816963,161450
2009-12-28,73.732231,159500
2009-12-29,73.308464,163350
2009-12-30,72.15023,151850
2009-12-31,72.715225,153375
2010-01-04,75.653214,368525
2010-01-05,76.472458,501825
2010-01-06,78.619453,379900
2010-01-07,78.4217,354800
2010-01-08,79.69294,226600
2010-01-11,80.455696,510425
2010-01-12,76.811462,484200
2010-01-13,78.195717,419250
2010-01-14,78.026207,274900
2010-01-15,77.009209,271475
2010-01-19,76.839706,351000
2010-01-20,72.799965,529725
2010-01-21,68.590744,723675
2010-01-22,68.082222,774525
2010-01-25,67.658501,337550
2010-01-26,67.319504,448300
2010-01-27,65.680984,571225
2010-01-28,64.777008,550125
2010-01-29,62.63002,474850
2010-02-01,67.234741,611725
2010-02-02,67.545494,495800
2010-02-03,66.754494,378425
2010-02-04,61.980263,781650
2010-02-05,64.777008,908350
2010-02-08,62.771267,505450
2010-02-09,66.133003,577675
2010-02-10,65.935257,449500
2010-02-11,69.466499,585000
2010-02-12,68.675491,489850
2010-02-16,71.302727,653100
2010-02-17,70.794235,557750
2010-02-18,70.709488,388725
2010-02-19,69.83374,455675
2010-02-22,68.986252,225825
2010-02-23,65.850494,389275
2010-02-24,65.878746,329425
2010-02-25,67.347755,559775
2010-02-26,68.308243,352075
2010-03-01,69.748993,270925
2010-03-02,71.13324,519600
2010-03-03,72.404488,597325
2010-03-04,71.669975,295950
2010-03-05,72.997726,262500
2010-03-08,72.715225,262350
2010-03-09,72.037231,270850
2010-03-10,71.726486,357300
2010-03-11,72.828224,226000
2010-03-12,72.799965,271575
2010-03-15,72.602234,198425
2010-03-16,75.45546,623225
2010-03-17,75.511963,363475
2010-03-18,74.862213,324325
2010-03-19,73.703972,386525
2010-03-22,73.251976,294725
2010-03-23,74.692734,367575
2010-03-24,71.13324,559750
2010-03-25,70.398735,529800
2010-03-26,72.037231,397150
2010-03-29,73.167221,233025
2010-03-30,72.319725,136175
2010-03-31,72.65873,191100
2010-04-01,75.088211,402750
2010-04-05,77.150475,374550
2010-04-06,77.348206,397125
2010-04-07,78.534698,795925
2010-04-08,78.788948,340150
2010-04-09,79.947197,548875
2010-04-12,78.958443,462300
2010-04-13,78.308716,328550
2010-04-14,79.834198,311775
2010-04-15,79.325699,215825
2010-04-16,76.952721,684725
2010-04-19,76.50071,398550
2010-04-20,77.574203,259250
2010-04-21,78.280449,341200
2010-04-22,78.506454,249650
2010-04-23,80.625206,432375
2010-04-26,79.805962,347500
2010-04-27,79.353943,600150
2010-04-28,81.133698,805050
2010-04-29,81.924683,442700
2010-04-30,82.433182,726175
2010-05-03,81.726936,450025
2010-05-04,77.913208,1069850
2010-05-05,77.997955,536950
2010-05-06,78.252205,1029175
2010-05-07,76.754967,702700
2010-05-10,79.862442,382375
2010-05-11,85.427673,989625
2010-05-12,86.444672,972775
2010-05-13,84.410683,485325
2010-05-14,83.534943,824025
2010-05-17,81.133698,577050
2010-05-18,79.466949,449775
2010-05-19,75.45546,1100900
2010-05-20,70.624725,960050
2010-05-21,72.602234,774575
2010-05-24,73.929985,435000
2010-05-25,75.257713,637225
2010-05-26,75.314217,374000
2010-05-27,78.054451,272975
2010-05-28,76.698463,270150
2010-06-01,75.85096,375200
2010-06-02,77.884949,297400
2010-06-03,76.331207,369075
2010-06-04,74.466721,283275
2010-06-07,76.444221,425375
2010-06-08,78.591202,653425
2010-06-09,77.150475,348675
2010-06-10,78.223946,230525
2010-06-11,79.240952,277825
2010-06-14,77.68721,347025
2010-06-15,80.455696,302950
2010-06-16,80.794701,263525
2010-06-17,82.602684,457700
2010-06-18,85.738419,511500
2010-06-21,81.218445,572275
2010-06-22,80.455696,401000
2010-06-23,80.794701,316475
2010-06-24,80.794701,307275
2010-06-25,83.676201,341075
2010-06-28,82.461426,363925
2010-06-29,78.817207,609150
2010-06-30,77.009209,446525
2010-07-01,73.11071,560550
2010-07-02,74.042961,409450
2010-07-06,72.517487,416600
2010-07-07,74.042961,311625
2010-07-08,73.364983,249475
2010-07-09,75.766205,222850
2010-07-12,74.579727,161000
2010-07-13,75.398964,275200
2010-07-14,75.45546,209800
2010-07-15,75.737961,174300
2010-07-16,73.477966,254725
2010-07-19,71.698227,327975
2010-07-20,73.845215,236575
2010-07-21,72.771721,278325
2010-07-22,74.099472,225725
2010-07-23,74.523232,294900
2010-07-26,74.353706,114850
2010-07-27,72.630455,365975
2010-07-28,72.828224,161700
2010-07-29,73.986481,207175
2010-07-30,75.342453,218350
2010-08-02,75.003471,291525
2010-08-03,77.06572,393350
2010-08-04,79.325699,295500
2010-08-05,79.579956,182000
2010-08-06,79.947197,245725
2010-08-09,80.568695,203050
2010-08-10,79.749443,420075
2010-08-11,77.150475,258075
2010-08-12,79.890694,275350
2010-08-13,80.286194,200450
2010-08-16,81.557442,263900
2010-08-17,82.65918,200425
2010-08-18,84.184685,283425
2010-08-19,83.506683,321325
2010-08-20,83.111198,235275
2010-08-23,82.037689,164625
2010-08-24,80.794701,325475
2010-08-25,83.676201,242975
2010-08-26,84.156441,273925
2010-08-27,85.597168,258900
2010-08-30,84.580162,131875
2010-08-31,85.710175,281325
2010-09-01,86.585922,296675
2010-09-02,87.913681,236900
2010-09-03,90.371414,483925
2010-09-07,91.416672,372200
2010-09-08,91.868645,466475
2010-09-09,89.523918,394000
2010-09-10,90.879898,231600
2010-09-13,91.247162,250450
2010-09-14,94.665405,676825
2010-09-15,94.0439,392850
2010-09-16,95.710648,387000
2010-09-17,95.202133,333825
2010-09-20,96.755875,367925
2010-09-21,96.58638,643775
2010-09-22,96.784119,671400
2010-09-23,95.93663,266675
2010-09-24,95.371628,436050
2010-09-27,94.637161,445950
2010-09-28,96.445137,692150
2010-09-29,96.247383,402475
2010-09-30,94.354645,552550
2010-10-01,96.58638,594275
2010-10-04,94.18515,321100
2010-10-05,97.914116,570725
2010-10-06,100.03286,703125
2010-10-07,97.038376,858325
2010-10-08,99.128891,516925
2010-10-11,99.976372,376925
2010-10-12,99.411362,580400
2010-10-13,102.688362,514900
2010-10-14,102.66011,520875
2010-10-15,100.710869,478700
2010-10-18,100.654373,299250
2010-10-19,94.326401,994700
2010-10-20,97.688141,495200
2010-10-21,94.495903,628950
2010-10-22,95.880127,382200
2010-10-25,98.874641,596900
2010-10-26,99.665619,371400
2010-10-27,97.716385,468450
2010-10-28,100.42836,524100
2010-10-29,102.208122,442550
2010-11-01,102.490601,447850
2010-11-02,103.846596,379250
2010-11-03,104.609352,827475
2010-11-04,112.801811,1335350
2010-11-05,114.440292,1111225
2010-11-08,118.141037,917525
2010-11-09,111.784813,1715925
2010-11-10,114.581596,1012575
2010-11-11,115.118324,562175
2010-11-12,110.683075,832975
2010-11-15,108.7621,494300
2010-11-16,104.185616,1489375
2010-11-17,106.869354,677650
