date,close,volume
2009-01-02,20.513105,3091000
2009-01-05,20.905319,4428400
2009-01-06,20.738632,3908900
2009-01-07,19.610996,2852900
2009-01-08,20.052248,4528600
2009-01-09,19.463915,2775600
2009-01-12,18.453951,2521300
2009-01-13,18.757917,4011700
2009-01-14,17.914648,2950500
2009-01-15,19.571774,5719600
2009-01-16,20.209135,4901600
2009-01-20,18.444141,3974100
2009-01-21,18.640255,4800900
2009-01-22,18.777533,4188100
2009-01-23,19.375666,3628500
2009-01-26,19.964001,3507000
2009-01-27,21.415211,5174600
2009-01-28,22.170233,5211900
2009-01-29,20.924936,3181400
2009-01-30,20.964159,3597900
2009-02-02,20.43466,4017600
2009-02-03,20.846487,2426100
2009-02-04,20.689608,3878500
2009-02-05,20.522913,4121200
2009-02-06,20.660185,5354200
2009-02-09,20.74844,2696700
2009-02-10,19.924765,2685800
2009-02-11,19.777695,2022100
2009-02-12,19.061888,4183600
2009-02-13,18.610838,2350200
2009-02-17,17.512621,3375500
2009-02-18,16.943901,3374100
2009-02-19,16.865458,3257500
2009-02-20,16.934099,4437400
2009-02-23,15.600551,4999400
2009-02-24,18.346088,8007400
2009-02-25,17.787174,4556700
2009-02-26,17.277288,4396300
2009-02-27,17.257679,4856100
2009-03-02,16.090822,4120000
2009-03-03,16.4046,3164200
2009-03-04,17.787174,4813200
2009-03-05,17.375343,3743300
2009-03-06,17.571453,3613900
2009-03-09,18.42453,4143400
2009-03-10,20.307186,4281500
2009-03-11,20.493492,2896400
2009-03-12,21.787815,3067400
2009-03-13,21.748596,3066100
2009-03-16,21.248522,2734800
2009-03-17,21.483847,2884000
2009-03-18,21.003378,3920400
2009-03-19,20.915127,3154500
2009-03-20,19.983606,2364000
2009-03-23,21.709375,3690300
2009-03-24,21.032797,2240600
2009-03-25,21.552481,3527000
2009-03-26,23.042923,3508700
2009-03-27,22.18004,2510500
2009-03-30,21.091633,2447300
2009-03-31,21.032797,3339700
2009-04-01,21.042603,3372900
2009-04-02,22.611479,2708700
2009-04-03,22.856617,2778700
2009-04-06,22.366339,1557000
2009-04-07,20.915127,2691900
2009-04-08,21.130844,1705200
2009-04-09,21.562294,2712300
2009-04-13,21.444628,1959800
2009-04-14,21.238708,2721200
2009-04-15,22.08198,2350400
2009-04-16,23.209618,2851400
2009-04-17,23.856783,2777900
2009-04-20,22.307514,2612200
2009-04-21,22.552649,2891700
2009-04-22,23.366505,3091900
2009-04-23,23.042923,2307200
2009-04-24,23.562618,2415300
2009-04-27,23.83717,1878600
2009-04-28,23.660667,2355500
2009-04-29,23.641056,2524600
2009-04-30,22.287899,4659200
2009-05-01,22.552649,3329600
2009-05-04,22.88604,3629400
2009-05-05,23.592028,3421600
2009-05-06,22.935061,6737100
2009-05-07,22.582062,3555700
2009-05-08,23.160591,2845700
2009-05-11,22.170233,2181200
2009-05-12,22.258482,2304500
2009-05-13,21.150461,2966900
2009-05-14,21.415211,2061900
2009-05-15,21.444628,1578900
2009-05-18,22.003532,1761400
2009-05-19,21.601515,1758700
2009-05-20,21.072014,1849200
2009-05-21,20.513105,2290500
2009-05-22,20.669989,1294400
2009-05-26,21.425022,1777600
2009-05-27,21.170071,2433300
2009-05-28,21.179876,1825000
2009-05-29,22.366339,2735700
2009-06-01,23.140978,3262600
2009-06-02,23.08214,2229600
2009-06-03,22.464401,1570200
2009-06-04,23.219425,2150100
2009-06-05,23.817558,3465500
2009-06-08,23.788139,1934200
2009-06-09,24.915771,3061200
2009-06-10,24.758881,2753900
2009-06-11,24.278416,1737800
2009-06-12,24.229389,1868200
2009-06-15,22.935061,2695500
2009-06-16,22.405558,2481800
2009-06-17,22.27809,2057100
2009-06-18,22.07218,1729200
2009-06-19,22.385954,1559300
2009-06-22,21.003378,2199100
2009-06-23,21.277929,2078000
2009-06-24,21.689768,1818000
2009-06-25,22.493818,1721100
2009-06-26,22.287899,3895600
2009-06-29,22.778181,2453500
2009-06-30,22.680115,41581400
2009-07-01,22.415365,3876500
2009-07-02,21.317152,2455200
2009-07-06,21.179876,2783700
2009-07-07,20.013021,3832900
2009-07-08,19.346252,6293000
2009-07-09,19.846329,3367700
2009-07-10,19.640419,2339100
2009-07-13,19.934576,2120100
2009-07-14,20.091475,2287200
2009-07-15,21.140659,3230100
2009-07-16,21.228909,2068900
2009-07-17,21.042603,1716500
2009-07-20,21.434826,1846100
2009-07-21,21.503458,1332500
2009-07-22,21.415211,1665300
2009-07-23,22.591866,3143000
2009-07-24,23.003696,2501100
2009-07-27,23.170395,1157200
2009-07-28,22.778181,1349900
2009-07-29,22.611479,1976300
2009-07-30,22.797785,1669900
2009-07-31,22.856617,2318000
2009-08-03,22.925257,2800200
2009-08-04,22.984091,3192200
2009-08-05,22.719336,7017000
2009-08-06,22.837009,2531900
2009-08-07,23.670475,2063200
2009-08-10,22.94487,2136400
2009-08-11,22.287899,2947500
2009-08-12,22.533037,1952500
2009-08-13,22.366339,2003000
2009-08-14,21.748596,2856100
2009-08-17,20.817074,2755000
2009-08-18,21.670149,2367400
2009-08-19,21.601515,1559000
2009-08-20,21.846657,1116300
2009-08-21,22.591866,1855700
2009-08-24,22.670315,1801200
2009-08-25,22.631086,2241400
2009-08-26,22.454588,2342600
2009-08-27,22.20945,1752600
2009-08-28,22.484009,1384400
2009-08-31,21.689768,1901200
2009-09-01,21.081821,3040500
2009-09-02,21.199493,1753800
2009-09-03,22.493818,4946100
2009-09-04,23.425331,2772400
2009-09-08,23.513586,1790000
2009-09-09,23.690086,1539800
2009-09-10,24.327442,1955200
2009-09-11,24.611803,1716200
2009-09-14,24.366661,1343700
2009-09-15,23.552809,10912400
2009-09-16,23.8862,2666000
2009-09-17,23.690086,1790400
2009-09-18,23.493973,2228600
2009-09-21,23.219425,1649500
2009-09-22,23.052725,1126000
2009-09-23,22.699728,1170100
2009-09-24,22.160431,1400600
2009-09-25,21.660347,2003800
2009-09-28,22.405558,1904800
2009-09-29,22.454588,2063300
2009-09-30,21.699568,3363100
2009-10-01,20.777861,3608700
2009-10-02,20.581741,3073400
2009-10-05,21.003378,2094700
2009-10-06,21.748596,2700900
2009-10-07,21.650547,1552000
2009-10-08,21.758404,4253500
2009-10-09,21.523071,2990700
2009-10-12,21.287735,2873300
2009-10-13,21.238708,2018400
2009-10-14,21.326962,3179400
2009-10-15,21.905487,3509300
2009-10-16,22.091795,2860000
2009-10-19,22.150627,2808600
2009-10-20,22.336927,3045900
2009-10-21,21.934902,2246100
2009-10-22,22.484009,2136400
2009-10-23,22.376148,2548200
2009-10-26,21.787815,2996900
2009-10-27,21.395597,2120800
2009-10-28,20.571934,2263300
2009-10-29,21.415211,2155500
2009-10-30,20.787653,2328900
2009-11-02,20.924936,1930000
2009-11-03,21.238708,2258700
2009-11-04,20.98377,4261200
2009-11-05,21.219095,5069000
2009-11-06,20.846487,1817400
2009-11-09,21.140659,2421000
2009-11-10,20.591545,3412100
2009-11-11,20.660185,2942000
2009-11-12,20.06205,3450800
2009-11-13,20.169909,3496900
2009-11-16,20.366018,2780300
2009-11-17,20.130684,1773400
