date,close,volume
2009-01-02,8.042549,10074600
2009-01-05,8.042549,16247500
2009-01-06,8.728466,26660800
2009-01-07,7.989789,25620900
2009-01-08,8.095317,22078800
2009-01-09,7.816422,17581600
2009-01-12,7.537535,20137600
2009-01-13,7.680749,22413900
2009-01-14,7.334021,15423400
2009-01-15,7.311409,20151000
2009-01-16,7.673213,24984100
2009-01-20,7.085283,17276300
2009-01-21,7.100359,25715400
2009-01-22,6.896845,20272500
2009-01-23,7.318946,19632800
2009-01-26,7.409398,17655300
2009-01-27,7.597834,18314000
2009-01-28,7.823964,15670800
2009-01-29,7.236035,22718500
2009-01-30,7.062668,21253500
2009-02-02,7.09282,24355400
2009-02-03,7.220958,21220400
2009-02-04,7.409398,23412900
2009-02-05,7.7109,22772300
2009-02-06,7.876722,17174400
2009-02-09,7.688287,27047400
2009-02-10,7.347088,35956700
2009-02-11,7.407747,26078000
2009-02-12,7.142373,39398000
2009-02-13,7.21061,28518300
2009-02-17,6.528219,27833800
2009-02-18,6.513056,23256200
2009-02-19,6.323502,30449500
2009-02-20,6.641951,33707700
2009-02-23,6.346248,24107800
2009-02-24,6.626788,22530800
2009-02-25,7.165119,46238400
2009-02-26,7.460826,54131800
2009-02-27,6.983147,39333000
2009-03-02,6.710189,28072200
2009-03-03,6.710189,21909600
2009-03-04,7.051387,21710000
2009-03-05,6.85425,23433200
2009-03-06,6.596457,43140600
2009-03-09,6.505471,19395500
2009-03-10,6.990732,24799600
2009-03-11,7.278854,22364100
2009-03-12,7.688288,24807100
2009-03-13,8.029484,32285000
2009-03-16,7.908169,35792600
2009-03-17,8.112887,25520900
2009-03-18,8.226617,26293300
2009-03-19,8.112887,18977500
2009-03-20,7.741359,23658600
2009-03-23,8.385842,23166500
2009-03-24,8.029484,16440800
2009-03-25,8.332767,29996900
2009-03-26,8.810445,30269800
2009-03-27,8.514736,18660600
2009-03-30,8.082558,18865700
2009-03-31,8.1508,17575200
2009-04-01,8.158378,17294600
2009-04-02,8.673964,19923100
2009-04-03,8.954505,21739300
2009-04-06,8.764952,17990000
2009-04-07,7.999152,26516200
2009-04-08,8.1508,16453500
2009-04-09,8.681546,16858800
2009-04-13,8.727039,15820500
2009-04-14,8.91659,27541500
2009-04-15,8.666385,17836400
2009-04-16,8.969668,14536400
2009-04-17,9.037906,19630600
2009-04-20,8.438917,21150700
2009-04-21,8.529902,20549300
2009-04-22,8.802859,21850700
2009-04-23,8.681546,20837200
2009-04-24,8.871099,17371900
2009-04-27,8.7877,15428500
2009-04-28,8.651217,13298300
2009-04-29,8.7877,15526200
2009-04-30,9.257789,22840300
2009-05-01,9.235044,13775000
2009-05-04,9.674808,17457800
2009-05-05,9.39427,19712300
2009-05-06,9.614151,18506200
2009-05-07,8.984831,27032100
2009-05-08,9.01516,20507400
2009-05-11,8.931755,20262700
2009-05-12,8.748853,27726900
2009-05-13,8.375427,31486300
2009-05-14,8.428774,21511500
2009-05-15,8.162042,23573000
2009-05-18,8.474499,16505500
2009-05-19,8.48212,14461100
2009-05-20,8.360183,20966100
2009-05-21,8.108695,18134000
2009-05-22,8.131556,12469200
2009-05-26,8.329703,22480900
2009-05-27,8.444021,28172200
2009-05-28,8.611676,20510200
2009-05-29,8.581195,22229400
2009-06-01,9.190867,22167900
2009-06-02,8.847925,19933600
2009-06-03,8.672646,17456800
2009-06-04,8.794578,16667000
2009-06-05,8.367805,24078500
2009-06-08,8.276358,20794900
2009-06-09,8.405908,32116200
2009-06-10,8.322083,21994100
2009-06-11,8.497363,22572500
2009-06-12,8.558328,17009800
2009-06-15,8.45926,18816300
2009-06-16,8.306837,17857900
2009-06-17,8.337322,23691800
2009-06-18,8.261111,13068800
2009-06-19,8.367805,17415400
2009-06-22,8.002002,18246400
2009-06-23,8.085833,18038400
2009-06-24,8.230632,15296600
2009-06-25,8.360183,12559600
2009-06-26,8.314461,37768400
2009-06-29,8.421152,12605400
2009-06-30,8.39067,16717700
2009-07-01,8.48212,18804000
2009-07-02,8.48212,29233400
2009-07-06,8.573571,27012000
2009-07-07,8.329703,21939500
2009-07-08,8.169662,18479600
2009-07-09,8.344946,20370600
2009-07-10,8.383049,16716800
2009-07-13,8.703126,24363300
2009-07-14,8.87079,19998500
2009-07-15,9.381392,43987100
2009-07-16,9.709096,28989900
2009-07-17,9.65575,22772400
2009-07-20,9.747201,16269200
2009-07-21,9.777682,25177200
2009-07-22,10.097762,22702200
2009-07-23,10.280665,23406700
2009-07-24,10.052039,21673800
2009-07-27,10.143491,17350300
2009-07-28,10.196834,15455500
2009-07-29,10.372117,21323200
2009-07-30,10.387361,24344100
2009-07-31,10.516919,21715500
2009-08-03,10.676957,15440800
2009-08-04,10.62361,13313700
2009-08-05,10.463567,12304000
2009-08-06,10.219698,18998000
2009-08-07,10.30353,16724400
2009-08-10,10.311147,17885100
2009-08-11,10.11978,28352400
2009-08-12,10.45659,36915100
2009-08-13,10.693894,23271000
2009-08-14,10.372388,24200200
2009-08-17,10.043229,18724400
2009-08-18,10.234604,15114000
2009-08-19,10.181021,19672200
2009-08-20,10.303492,10963900
2009-08-21,10.517833,15982000
2009-08-24,10.318801,21701900
2009-08-25,10.14274,21764000
2009-08-26,10.196326,23750300
2009-08-27,10.173363,22326100
2009-08-28,10.15805,23671400
2009-08-31,10.089158,14035600
2009-09-01,9.897784,23470200
2009-09-02,9.928405,20925500
2009-09-03,10.066194,15156400
2009-09-04,10.29584,12219200
2009-09-08,10.471904,15642400
2009-09-09,10.640309,17332200
2009-09-10,10.441286,29222200
2009-09-11,10.341772,17211000
2009-09-14,10.181021,26491400
2009-09-15,10.219293,21158400
2009-09-16,10.249908,27157200
2009-09-17,9.974337,32023300
2009-09-18,9.974337,23707300
2009-09-21,9.691103,43636400
